GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24
1400000US25017353700,25017353700,"Census Tract 3537, Middlesex County, Massachusetts",1141,116,1141,116,0,17,0,17,36,45,27,30,10,15,0,17,0,17,0,17,0,17,0,17,7,10,0,17,8,14,0,17,18,28,34,23,8,12,75,41,294,103,460,95,164,56,0,17
1400000US25017353800,25017353800,"Census Tract 3538, Middlesex County, Massachusetts",1873,213,1857,213,0,12,0,12,0,12,15,23,0,12,39,62,14,23,0,12,0,12,0,12,16,26,0,12,0,12,0,12,0,12,0,12,30,35,77,80,365,120,517,162,784,172,16,27
1400000US25017353900,25017353900,"Census Tract 3539, Middlesex County, Massachusetts",1287,127,1262,132,0,17,0,17,0,17,17,18,0,17,18,19,34,41,22,36,0,17,0,17,0,17,0,17,0,17,0,17,0,17,32,40,0,17,14,12,132,69,645,134,348,107,25,39
1400000US25017354000,25017354000,"Census Tract 3540, Middlesex County, Massachusetts",1137,129,1108,133,0,12,0,12,0,12,14,21,23,37,0,12,0,12,8,13,0,12,0,12,0,12,0,12,28,40,0,12,0,12,0,12,0,12,71,61,71,38,561,143,332,119,29,31
1400000US25017354100,25017354100,"Census Tract 3541, Middlesex County, Massachusetts",734,120,717,120,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,23,40,30,440,95,206,75,17,18
1400000US25017354200,25017354200,"Census Tract 3542, Middlesex County, Massachusetts",340,93,333,91,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,30,0,12,0,12,0,12,0,12,0,12,0,12,11,15,33,25,144,80,126,65,7,12
1400000US25017354300,25017354300,"Census Tract 3543, Middlesex County, Massachusetts",943,115,901,114,17,28,0,12,63,61,11,17,9,14,0,12,20,24,4,6,12,19,0,12,10,12,36,36,9,13,0,12,25,27,10,16,5,8,102,47,117,54,280,108,171,110,42,52
1400000US25017354400,25017354400,"Census Tract 3544, Middlesex County, Massachusetts",242,59,238,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,7,0,12,0,12,0,12,5,7,5,9,9,11,0,12,20,15,106,44,88,33,4,6
1400000US25017354500,25017354500,"Census Tract 3545, Middlesex County, Massachusetts",762,87,741,89,0,12,0,12,0,12,50,56,11,16,9,13,0,12,0,12,0,12,20,24,0,12,0,12,6,10,0,12,0,12,0,12,10,16,30,25,124,70,217,71,264,83,21,23
1400000US25017354600,25017354600,"Census Tract 3546, Middlesex County, Massachusetts",1414,193,1398,191,0,12,13,23,0,12,0,12,18,28,0,12,0,12,17,27,0,12,0,12,0,12,0,12,0,12,100,148,0,12,14,24,69,53,213,125,115,82,314,140,525,184,16,25
1400000US25017354700,25017354700,"Census Tract 3547, Middlesex County, Massachusetts",561,95,561,95,0,12,0,12,0,12,9,14,0,12,0,12,11,18,0,12,0,12,0,12,0,12,12,17,0,12,12,16,0,12,0,12,35,42,53,43,157,74,66,36,206,72,0,12
1400000US25017354800,25017354800,"Census Tract 3548, Middlesex County, Massachusetts",448,68,443,67,0,12,0,12,6,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,0,12,0,12,0,12,0,12,31,33,28,22,25,22,117,49,145,42,85,28,5,8
1400000US25017354900,25017354900,"Census Tract 3549, Middlesex County, Massachusetts",1954,163,1954,163,0,17,0,17,64,71,36,36,14,23,81,96,107,108,60,50,17,29,12,19,0,17,13,20,27,45,112,74,0,17,112,88,186,97,521,182,164,110,262,124,166,61,0,17
1400000US25017355000,25017355000,"Census Tract 3550, Middlesex County, Massachusetts",696,110,696,110,0,12,19,22,92,72,40,29,26,25,0,12,10,16,0,12,0,12,0,12,14,21,7,11,0,12,5,8,0,12,31,27,8,15,94,67,114,62,129,53,107,47,0,12
1400000US25017356100,25017356100,"Census Tract 3561, Middlesex County, Massachusetts",701,100,683,102,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,13,0,12,0,12,0,12,0,12,0,12,12,18,34,28,19,22,111,61,350,96,148,72,18,20
1400000US25017356300,25017356300,"Census Tract 3563, Middlesex County, Massachusetts",1300,188,1186,192,0,12,0,12,0,12,20,27,0,12,0,12,0,12,0,12,29,33,16,26,28,41,0,12,0,12,26,28,0,12,55,69,117,104,234,101,311,134,319,113,31,35,114,78
1400000US25017356400,25017356400,"Census Tract 3564, Middlesex County, Massachusetts",520,115,506,118,24,41,0,17,0,17,17,27,30,26,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,147,101,91,73,101,60,96,63,14,22
1400000US25017356500,25017356500,"Census Tract 3565, Middlesex County, Massachusetts",712,149,659,153,0,17,0,17,14,22,14,24,60,42,14,23,65,82,0,17,15,25,0,17,14,22,0,17,0,17,0,17,0,17,0,17,14,23,53,43,174,89,189,107,33,36,53,63
1400000US25017356601,25017356601,"Census Tract 3566.01, Middlesex County, Massachusetts",738,112,702,112,0,12,0,12,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,0,12,0,12,0,12,22,26,370,111,122,76,108,64,60,45,36,35
1400000US25017356602,25017356602,"Census Tract 3566.02, Middlesex County, Massachusetts",376,93,376,93,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,8,12,10,16,108,56,107,70,76,34,57,49,0,12
1400000US25017356701,25017356701,"Census Tract 3567.01, Middlesex County, Massachusetts",1915,200,1915,200,0,17,0,17,0,17,27,30,0,17,0,17,0,17,0,17,0,17,0,17,0,17,13,22,0,17,0,17,13,20,0,17,26,30,273,107,464,123,647,164,452,133,0,17
1400000US25017356702,25017356702,"Census Tract 3567.02, Middlesex County, Massachusetts",1007,178,966,174,0,17,0,17,13,20,17,25,73,43,45,41,15,24,64,67,28,32,0,17,14,22,33,36,15,23,28,33,30,34,31,36,32,36,14,24,195,91,183,72,136,65,41,39
1400000US25017357100,25017357100,"Census Tract 3571, Middlesex County, Massachusetts",484,74,476,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12,28,41,100,50,261,71,77,49,8,12
1400000US25017357200,25017357200,"Census Tract 3572, Middlesex County, Massachusetts",275,72,265,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,37,152,58,73,45,10,16
1400000US25017357300,25017357300,"Census Tract 3573, Middlesex County, Massachusetts",576,111,568,111,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,17,101,48,347,96,97,43,8,11
1400000US25017357400,25017357400,"Census Tract 3574, Middlesex County, Massachusetts",319,64,295,64,0,12,0,12,0,12,0,12,4,8,0,12,0,12,0,12,0,12,7,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,15,46,38,144,45,73,30,24,21
1400000US25017357500,25017357500,"Census Tract 3575, Middlesex County, Massachusetts",408,78,400,79,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,8,11,12,71,54,185,63,128,61,8,14
1400000US25017357600,25017357600,"Census Tract 3576, Middlesex County, Massachusetts",494,91,455,92,0,12,0,12,0,12,0,12,0,12,0,12,10,15,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,0,12,9,14,72,53,64,37,246,95,43,32,39,31
1400000US25017357700,25017357700,"Census Tract 3577, Middlesex County, Massachusetts",724,134,704,134,11,17,10,16,12,18,21,26,39,45,32,24,10,16,0,12,20,21,0,12,0,12,11,16,13,21,15,17,0,12,9,15,0,12,93,67,107,71,205,76,96,64,20,24
1400000US25017357800,25017357800,"Census Tract 3578, Middlesex County, Massachusetts",261,72,252,72,31,45,0,12,19,27,7,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,7,11,0,12,23,23,0,12,30,25,0,12,0,12,24,20,73,38,29,25,9,15
1400000US25017358100,25017358100,"Census Tract 3581, Middlesex County, Massachusetts",250,67,215,67,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,25,41,0,17,0,17,0,17,0,17,40,34,14,19,89,62,47,33,35,27
1400000US25017358300,25017358300,"Census Tract 3583, Middlesex County, Massachusetts",665,135,665,135,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,23,13,21,0,17,0,17,0,17,0,17,18,30,0,17,0,17,33,28,132,88,136,76,318,94,0,17
1400000US25017358400,25017358400,"Census Tract 3584, Middlesex County, Massachusetts",426,100,426,100,0,12,0,12,0,12,0,12,38,47,36,45,55,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,50,0,12,82,33,166,80,0,12
1400000US25017358500,25017358500,"Census Tract 3585, Middlesex County, Massachusetts",226,74,205,71,7,11,0,17,0,17,10,16,11,17,9,14,0,17,0,17,9,14,0,17,0,17,0,17,0,17,0,17,8,14,14,22,0,17,0,17,0,17,47,42,90,59,21,22
1400000US25017358600,25017358600,"Census Tract 3586, Middlesex County, Massachusetts",348,102,338,101,0,17,11,18,0,17,0,17,13,22,38,58,54,63,15,25,0,17,10,18,0,17,0,17,0,17,0,17,11,18,5,11,21,32,0,17,0,17,99,52,61,42,10,17
1400000US25017358700,25017358700,"Census Tract 3587, Middlesex County, Massachusetts",180,73,119,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,10,15,0,12,41,41,12,19,10,17,37,24,61,58
1400000US25017359100,25017359100,"Census Tract 3591, Middlesex County, Massachusetts",942,126,907,115,0,17,0,17,0,17,15,24,35,48,52,48,0,17,18,29,0,17,18,27,0,17,0,17,0,17,0,17,0,17,34,39,0,17,80,68,112,65,117,71,426,111,35,39
1400000US25017359300,25017359300,"Census Tract 3593, Middlesex County, Massachusetts",545,123,545,123,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,45,57,132,83,234,86,134,72,0,17
1400000US25017360100,25017360100,"Census Tract 3601, Middlesex County, Massachusetts",499,59,487,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,11,0,12,0,12,0,12,13,14,0,12,108,40,360,57,12,13
1400000US25017360200,25017360200,"Census Tract 3602, Middlesex County, Massachusetts",302,81,289,79,0,12,0,12,0,12,0,12,0,12,17,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,17,29,17,29,0,12,0,12,36,43,93,57,96,66,13,21
1400000US25017361100,25017361100,"Census Tract 3611, Middlesex County, Massachusetts",405,97,405,97,0,17,0,17,0,17,26,31,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,77,75,79,50,29,32,65,71,129,57,0,17
1400000US25017361200,25017361200,"Census Tract 3612, Middlesex County, Massachusetts",720,129,676,123,0,17,0,17,12,18,0,17,0,17,0,17,0,17,11,16,0,17,0,17,0,17,0,17,0,17,14,22,0,17,0,17,24,26,71,64,128,79,162,60,254,84,44,36
1400000US25017361300,25017361300,"Census Tract 3613, Middlesex County, Massachusetts",398,139,334,134,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,28,41,66,0,17,0,17,0,17,73,60,68,61,30,44,105,66,64,53
1400000US25017362100,25017362100,"Census Tract 3621, Middlesex County, Massachusetts",98,63,88,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,23,26,8,13,0,12,48,57,10,17
1400000US25017363102,25017363102,"Census Tract 3631.02, Middlesex County, Massachusetts",1258,168,1244,168,0,17,0,17,17,28,0,17,14,23,0,17,9,15,0,17,8,13,0,17,0,17,0,17,0,17,0,17,0,17,176,98,72,47,321,128,220,119,287,99,120,63,14,22
1400000US25017363103,25017363103,"Census Tract 3631.03, Middlesex County, Massachusetts",159,81,159,81,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,30,0,12,0,12,0,12,0,12,0,12,9,16,0,12,52,57,54,57,13,20,9,14,0,12
1400000US25017363104,25017363104,"Census Tract 3631.04, Middlesex County, Massachusetts",349,142,349,142,0,17,0,17,20,33,0,17,0,17,0,17,0,17,14,22,0,17,25,37,0,17,0,17,0,17,0,17,31,35,65,77,15,25,65,77,0,17,69,71,45,53,0,17
1400000US25017363201,25017363201,"Census Tract 3632.01, Middlesex County, Massachusetts",148,46,148,46,0,12,11,17,0,12,0,12,33,29,0,12,17,18,23,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,14,8,12,20,22,28,24,0,12
1400000US25017363202,25017363202,"Census Tract 3632.02, Middlesex County, Massachusetts",215,54,215,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,8,13,0,12,0,12,0,12,68,54,62,45,31,28,33,26,5,8,0,12
1400000US25017364101,25017364101,"Census Tract 3641.01, Middlesex County, Massachusetts",675,143,642,149,0,17,0,17,0,17,0,17,0,17,69,89,0,17,47,37,0,17,16,26,78,76,17,27,46,50,53,81,0,17,65,57,17,28,154,100,32,49,0,17,48,44,33,37
1400000US25017364102,25017364102,"Census Tract 3641.02, Middlesex County, Massachusetts",711,171,656,166,0,17,0,17,0,17,13,22,32,43,41,66,37,58,0,17,0,17,0,17,0,17,0,17,11,19,0,17,0,17,0,17,0,17,225,107,12,19,205,126,80,69,55,57
1400000US25017365100,25017365100,"Census Tract 3651, Middlesex County, Massachusetts",51,37,51,37,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,13,21,0,17,0,17,0,17,0,17,13,21,0,17,0,17,0,17,25,30,0,17
1400000US25017365201,25017365201,"Census Tract 3652.01, Middlesex County, Massachusetts",62,31,62,31,0,17,0,17,7,12,0,17,0,17,0,17,7,11,8,12,14,15,4,7,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,8,12,0,17,14,16,0,17
1400000US25017365202,25017365202,"Census Tract 3652.02, Middlesex County, Massachusetts",208,53,195,52,24,26,21,24,9,14,30,24,0,12,10,15,9,14,0,12,0,12,19,21,11,18,0,12,0,12,0,12,31,48,0,12,0,12,9,14,0,12,9,14,13,19,13,20
1400000US25017366100,25017366100,"Census Tract 3661, Middlesex County, Massachusetts",379,95,359,91,21,23,0,12,21,24,0,12,9,16,17,18,38,45,25,27,0,12,0,12,0,12,36,54,0,12,0,12,0,12,0,12,0,12,46,34,19,21,56,57,71,61,20,19
1400000US25017366201,25017366201,"Census Tract 3662.01, Middlesex County, Massachusetts",62,49,62,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,16,0,12,43,43,10,15,0,12
1400000US25017366202,25017366202,"Census Tract 3662.02, Middlesex County, Massachusetts",222,87,180,79,0,12,0,12,9,15,0,12,0,12,24,26,53,66,23,27,0,12,0,12,0,12,14,21,0,12,0,12,0,12,0,12,0,12,48,63,0,12,9,15,0,12,42,65
1400000US25017367100,25017367100,"Census Tract 3671, Middlesex County, Massachusetts",256,76,212,76,0,12,0,12,0,12,0,12,12,19,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,19,22,0,12,0,12,17,19,55,52,0,12,61,55,40,40,44,32
1400000US25017367200,25017367200,"Census Tract 3672, Middlesex County, Massachusetts",252,107,252,107,28,34,0,17,0,17,0,17,0,17,16,25,14,25,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,52,82,48,44,29,33,65,73,0,17
1400000US25017368101,25017368101,"Census Tract 3681.01, Middlesex County, Massachusetts",1229,170,1216,168,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,27,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,96,69,36,45,410,128,657,172,13,19
1400000US25017368102,25017368102,"Census Tract 3681.02, Middlesex County, Massachusetts",180,65,168,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,59,53,29,34,8,12,64,41,12,15
1400000US25017368200,25017368200,"Census Tract 3682, Middlesex County, Massachusetts",600,114,577,116,0,12,0,12,0,12,0,12,0,12,0,12,23,36,0,12,0,12,20,31,0,12,0,12,0,12,0,12,0,12,0,12,51,51,58,39,57,45,138,63,230,79,23,22
1400000US25017368300,25017368300,"Census Tract 3683, Middlesex County, Massachusetts",1658,206,1658,206,47,73,0,17,0,17,25,40,28,32,26,29,22,36,36,45,26,30,0,17,0,17,24,38,15,24,24,38,10,16,27,29,232,127,430,164,246,109,280,128,160,130,0,17
1400000US25017368400,25017368400,"Census Tract 3684, Middlesex County, Massachusetts",1410,211,1370,222,0,17,0,17,0,17,40,48,28,30,13,21,12,21,27,41,16,25,0,17,0,17,48,75,0,17,0,17,14,23,16,29,15,25,228,128,197,113,533,176,183,87,40,60
1400000US25017368500,25017368500,"Census Tract 3685, Middlesex County, Massachusetts",1231,119,1221,119,0,12,0,12,0,12,8,13,29,38,43,33,33,33,25,29,0,12,16,18,0,12,0,12,0,12,38,61,30,44,45,28,105,67,334,121,198,95,79,43,238,92,10,16
1400000US25017368600,25017368600,"Census Tract 3686, Middlesex County, Massachusetts",1600,212,1600,212,0,17,0,17,0,17,102,115,26,39,19,31,0,17,0,17,0,17,35,55,22,36,27,45,0,17,0,17,143,115,46,47,105,98,404,123,250,98,389,126,32,38,0,17
1400000US25017368700,25017368700,"Census Tract 3687, Middlesex County, Massachusetts",844,100,844,100,0,12,0,12,0,12,9,16,5,7,6,9,0,12,2,4,29,32,28,41,0,12,10,17,8,13,0,12,43,39,49,61,46,30,214,74,140,71,232,88,23,28,0,12
1400000US25017368800,25017368800,"Census Tract 3688, Middlesex County, Massachusetts",1169,113,1153,114,10,14,0,12,25,22,0,12,15,17,41,34,22,34,34,34,42,31,9,14,8,15,32,28,14,22,18,20,8,12,39,33,222,93,256,83,229,88,94,63,35,28,16,19
1400000US25017368901,25017368901,"Census Tract 3689.01, Middlesex County, Massachusetts",546,132,527,132,0,17,23,37,0,17,0,17,0,17,0,17,0,17,38,55,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,25,116,68,286,110,49,52,19,29
1400000US25017368902,25017368902,"Census Tract 3689.02, Middlesex County, Massachusetts",1285,98,1265,102,0,12,0,12,0,12,0,12,11,16,19,20,10,15,0,12,0,12,83,72,9,14,0,12,21,23,0,12,0,12,19,21,50,41,163,83,163,101,590,111,127,77,20,21
1400000US25017369000,25017369000,"Census Tract 3690, Middlesex County, Massachusetts",108,48,98,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,35,11,11,45,35,10,11
1400000US25017369100,25017369100,"Census Tract 3691, Middlesex County, Massachusetts",251,78,207,73,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,19,0,12,0,12,0,12,0,12,0,12,7,10,65,43,70,45,54,57,0,12,44,33
1400000US25017370101,25017370101,"Census Tract 3701.01, Middlesex County, Massachusetts",1083,203,1083,203,0,17,0,17,0,17,32,37,59,51,45,55,58,60,45,42,12,20,0,17,0,17,0,17,14,24,0,17,0,17,38,24,0,17,47,74,207,124,383,162,143,79,0,17
1400000US25017370102,25017370102,"Census Tract 3701.02, Middlesex County, Massachusetts",1806,232,1761,223,0,17,0,17,0,17,0,17,119,98,0,17,21,24,25,28,45,40,0,17,14,23,0,17,45,44,0,17,15,27,0,17,9,15,172,113,402,184,557,204,337,144,45,43
1400000US25017370201,25017370201,"Census Tract 3702.01, Middlesex County, Massachusetts",643,119,579,117,0,12,0,12,0,12,0,12,0,12,0,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,43,0,12,0,12,56,45,70,47,282,94,136,71,64,58
1400000US25017370202,25017370202,"Census Tract 3702.02, Middlesex County, Massachusetts",675,143,660,144,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,56,21,30,31,28,148,74,213,100,212,130,15,18
1400000US25017370300,25017370300,"Census Tract 3703, Middlesex County, Massachusetts",1405,190,1405,190,0,17,0,17,0,17,64,56,30,36,0,17,0,17,65,76,16,25,14,23,29,35,19,30,0,17,25,38,13,21,66,63,28,32,200,101,190,96,539,157,107,62,0,17
1400000US25017370400,25017370400,"Census Tract 3704, Middlesex County, Massachusetts",1247,163,1231,162,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,13,20,0,17,0,17,0,17,0,17,0,17,50,47,98,93,136,92,339,130,464,142,131,94,16,26
1400000US25017373100,25017373100,"Census Tract 3731, Middlesex County, Massachusetts",1057,159,1028,161,0,12,0,12,0,12,0,12,0,12,0,12,15,23,0,12,0,12,0,12,0,12,0,12,14,22,0,12,0,12,0,12,49,56,70,72,210,115,410,134,260,125,29,34
1400000US25017373200,25017373200,"Census Tract 3732, Middlesex County, Massachusetts",939,159,843,139,0,12,7,11,0,12,24,26,16,18,62,56,24,21,0,12,0,12,6,10,8,12,55,57,7,11,0,12,7,11,0,12,0,12,112,64,184,70,230,111,101,54,96,87
1400000US25017373300,25017373300,"Census Tract 3733, Middlesex County, Massachusetts",535,90,527,89,0,12,0,12,32,47,15,18,9,14,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,15,19,79,71,92,57,130,69,146,60,8,12
1400000US25017373400,25017373400,"Census Tract 3734, Middlesex County, Massachusetts",611,94,599,92,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,5,9,0,12,0,12,40,43,11,18,52,38,60,38,266,90,156,77,12,18
1400000US25017373500,25017373500,"Census Tract 3735, Middlesex County, Massachusetts",269,84,223,81,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,8,13,23,19,110,63,82,49,46,35
1400000US25017373600,25017373600,"Census Tract 3736, Middlesex County, Massachusetts",200,61,193,62,0,17,0,17,0,17,13,14,0,17,7,11,6,9,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,8,13,0,17,15,16,0,17,55,40,89,55,7,10
1400000US25017373700,25017373700,"Census Tract 3737, Middlesex County, Massachusetts",143,62,136,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,71,55,55,31,7,14
1400000US25017373800,25017373800,"Census Tract 3738, Middlesex County, Massachusetts",656,146,611,148,0,17,0,17,0,17,0,17,0,17,0,17,11,18,58,87,0,17,14,21,0,17,0,17,0,17,0,17,0,17,0,17,0,17,33,33,102,80,200,94,193,89,45,49
1400000US25017373900,25017373900,"Census Tract 3739, Middlesex County, Massachusetts",457,150,441,149,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,25,0,17,0,17,0,17,0,17,0,17,0,17,0,17,125,85,301,129,16,27
1400000US25017374000,25017374000,"Census Tract 3740, Middlesex County, Massachusetts",246,94,233,95,8,14,0,17,0,17,51,38,8,12,0,17,43,35,8,12,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,19,21,28,43,68,76,13,16
1400000US25017374100,25017374100,"Census Tract 3741, Middlesex County, Massachusetts",779,128,779,128,0,12,0,12,0,12,8,12,7,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,8,13,29,27,19,17,79,53,78,54,179,79,364,107,0,12
1400000US25017374200,25017374200,"Census Tract 3742, Middlesex County, Massachusetts",350,94,341,94,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,9,14,0,12,0,12,0,12,0,12,0,12,18,22,0,12,96,70,84,61,125,60,9,14
1400000US25017374300,25017374300,"Census Tract 3743, Middlesex County, Massachusetts",240,59,169,43,0,12,0,12,8,13,0,12,0,12,0,12,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,16,0,12,0,12,7,12,28,34,15,17,88,51,71,45
1400000US25017374400,25017374400,"Census Tract 3744, Middlesex County, Massachusetts",560,103,542,95,0,17,0,17,0,17,49,39,62,42,15,25,54,49,0,17,13,21,0,17,16,25,0,17,0,17,0,17,25,28,0,17,18,29,48,44,19,29,13,21,210,92,18,28
1400000US25017374500,25017374500,"Census Tract 3745, Middlesex County, Massachusetts",489,100,452,100,0,12,0,12,0,12,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10,0,12,37,33,0,12,120,58,67,40,106,54,103,72,37,26
1400000US25017374600,25017374600,"Census Tract 3746, Middlesex County, Massachusetts",593,108,562,105,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,24,0,12,0,12,0,12,0,12,0,12,15,17,16,21,80,58,55,40,283,93,92,47,31,27
1400000US25017374700,25017374700,"Census Tract 3747, Middlesex County, Massachusetts",810,117,803,117,0,12,0,12,0,12,17,20,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,8,12,0,12,23,35,9,14,46,47,60,37,127,63,365,103,139,69,7,10
1400000US25017374800,25017374800,"Census Tract 3748, Middlesex County, Massachusetts",499,89,483,91,0,12,0,12,0,12,0,12,17,14,16,15,9,14,0,12,9,12,0,12,14,21,7,10,0,12,0,12,18,30,0,12,22,34,50,47,93,45,200,69,28,25,16,18
1400000US25017382100,25017382100,"Census Tract 3821, Middlesex County, Massachusetts",211,93,163,73,0,17,0,17,0,17,0,17,0,17,32,50,30,28,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,10,16,31,28,12,20,17,20,31,26,48,67
1400000US25017382200,25017382200,"Census Tract 3822, Middlesex County, Massachusetts",447,128,418,128,0,17,0,17,0,17,0,17,0,17,0,17,0,17,10,16,0,17,0,17,0,17,0,17,18,28,0,17,0,17,0,17,80,80,39,33,81,72,124,76,66,53,29,27
1400000US25017382300,25017382300,"Census Tract 3823, Middlesex County, Massachusetts",434,124,421,125,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,29,0,17,20,31,12,20,0,17,27,24,0,17,0,17,118,68,123,71,27,30,77,80,13,22
1400000US25017382400,25017382400,"Census Tract 3824, Middlesex County, Massachusetts",594,121,556,118,0,12,12,18,0,12,19,21,48,36,30,27,64,65,22,23,39,51,38,38,49,49,0,12,16,20,19,21,20,25,29,47,40,31,8,13,30,48,68,54,5,8,38,30
