GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied:,Margin of Error; Owner occupied:,Estimate; Owner occupied: - Moved in 2010 or later,Margin of Error; Owner occupied: - Moved in 2010 or later,Estimate; Owner occupied: - Moved in 2000 to 2009,Margin of Error; Owner occupied: - Moved in 2000 to 2009,Estimate; Owner occupied: - Moved in 1990 to 1999,Margin of Error; Owner occupied: - Moved in 1990 to 1999,Estimate; Owner occupied: - Moved in 1980 to 1989,Margin of Error; Owner occupied: - Moved in 1980 to 1989,Estimate; Owner occupied: - Moved in 1970 to 1979,Margin of Error; Owner occupied: - Moved in 1970 to 1979,Estimate; Owner occupied: - Moved in 1969 or earlier,Margin of Error; Owner occupied: - Moved in 1969 or earlier,Estimate; Renter occupied:,Margin of Error; Renter occupied:,Estimate; Renter occupied: - Moved in 2010 or later,Margin of Error; Renter occupied: - Moved in 2010 or later,Estimate; Renter occupied: - Moved in 2000 to 2009,Margin of Error; Renter occupied: - Moved in 2000 to 2009,Estimate; Renter occupied: - Moved in 1990 to 1999,Margin of Error; Renter occupied: - Moved in 1990 to 1999,Estimate; Renter occupied: - Moved in 1980 to 1989,Margin of Error; Renter occupied: - Moved in 1980 to 1989,Estimate; Renter occupied: - Moved in 1970 to 1979,Margin of Error; Renter occupied: - Moved in 1970 to 1979,Estimate; Renter occupied: - Moved in 1969 or earlier,Margin of Error; Renter occupied: - Moved in 1969 or earlier
1400000US25017384001,25017384001,"Census Tract 3840.01, Middlesex County, Massachusetts",568,21,490,46,39,25,157,42,143,51,56,33,75,50,20,23,78,47,20,20,58,48,0,12,0,12,0,12,0,12
1400000US25017384002,25017384002,"Census Tract 3840.02, Middlesex County, Massachusetts",2865,101,1000,145,111,69,391,114,227,76,127,61,105,73,39,37,1865,153,1160,189,646,210,16,25,15,24,28,31,0,17
1400000US25017385100,25017385100,"Census Tract 3851, Middlesex County, Massachusetts",2395,117,1861,143,167,78,740,160,566,132,154,69,103,68,131,66,534,156,305,147,146,90,67,52,16,28,0,17,0,17
1400000US25017385201,25017385201,"Census Tract 3852.01, Middlesex County, Massachusetts",1041,59,694,97,38,33,205,90,150,65,129,59,63,51,109,59,347,97,125,64,222,97,0,12,0,12,0,12,0,12
1400000US25017385202,25017385202,"Census Tract 3852.02, Middlesex County, Massachusetts",3124,111,2696,193,402,136,1139,211,619,167,364,122,82,54,90,49,428,159,290,125,116,109,22,34,0,17,0,17,0,17
1400000US25017386100,25017386100,"Census Tract 3861, Middlesex County, Massachusetts",1441,61,1274,76,108,46,424,74,389,80,161,57,154,57,38,27,167,53,33,25,119,49,9,13,6,10,0,12,0,12
1400000US25017387100,25017387100,"Census Tract 3871, Middlesex County, Massachusetts",1551,67,1278,95,112,52,400,88,363,86,185,54,142,48,76,38,273,87,120,67,108,52,11,16,34,53,0,12,0,12
1400000US25017387201,25017387201,"Census Tract 3872.01, Middlesex County, Massachusetts",2108,89,1592,126,181,98,440,121,369,103,170,87,255,79,177,79,516,137,152,105,195,115,75,54,79,86,15,25,0,17
1400000US25017387202,25017387202,"Census Tract 3872.02, Middlesex County, Massachusetts",1369,48,1242,70,99,45,325,71,350,73,156,62,185,63,127,44,127,56,92,55,35,39,0,12,0,12,0,12,0,12
1400000US25017388100,25017388100,"Census Tract 3881, Middlesex County, Massachusetts",2101,91,1624,137,183,85,508,85,726,126,112,60,65,37,30,22,477,111,265,95,168,87,44,34,0,17,0,17,0,17
1400000US25017388200,25017388200,"Census Tract 3882, Middlesex County, Massachusetts",2283,470,1512,364,162,91,626,200,252,100,234,102,105,74,133,76,771,244,370,195,255,133,94,80,18,28,34,41,0,17
1400000US25017388300,25017388300,"Census Tract 3883, Middlesex County, Massachusetts",1857,119,175,56,26,21,110,58,12,14,7,14,0,17,20,17,1682,119,787,144,729,153,82,54,55,49,14,16,15,18
1400000US25017980000,25017980000,"Census Tract 9800, Middlesex County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25021400100,25021400100,"Census Tract 4001, Norfolk County, Massachusetts",2327,190,1022,205,192,129,435,142,161,96,160,84,39,43,35,41,1305,184,726,170,401,153,149,95,29,34,0,12,0,12
1400000US25021400200,25021400200,"Census Tract 4002, Norfolk County, Massachusetts",2604,170,1048,161,201,91,437,122,231,102,143,67,0,17,36,42,1556,214,862,170,585,171,19,33,40,45,18,29,32,38
1400000US25021400300,25021400300,"Census Tract 4003, Norfolk County, Massachusetts",1719,85,909,107,115,58,264,71,317,68,102,43,95,55,16,17,810,106,356,94,413,112,22,24,10,16,9,14,0,12
1400000US25021400400,25021400400,"Census Tract 4004, Norfolk County, Massachusetts",2972,125,1310,196,116,64,534,167,381,144,112,57,106,64,61,48,1662,183,751,167,709,185,157,76,14,23,31,36,0,17
1400000US25021400500,25021400500,"Census Tract 4005, Norfolk County, Massachusetts",2311,191,802,140,92,58,373,120,186,85,75,54,60,45,16,25,1509,170,790,170,643,165,36,41,27,31,0,17,13,21
1400000US25021400600,25021400600,"Census Tract 4006, Norfolk County, Massachusetts",2221,150,1437,164,134,82,608,165,296,106,204,91,82,56,113,63,784,199,528,173,176,99,80,71,0,17,0,17,0,17
1400000US25021400700,25021400700,"Census Tract 4007, Norfolk County, Massachusetts",1309,87,770,116,112,55,225,79,242,69,143,46,23,23,25,28,539,123,230,71,233,98,45,34,24,27,7,11,0,12
1400000US25021400800,25021400800,"Census Tract 4008, Norfolk County, Massachusetts",2440,143,1003,160,110,65,414,133,209,91,182,90,88,52,0,17,1437,187,592,153,705,177,60,50,56,52,24,38,0,17
1400000US25021400900,25021400900,"Census Tract 4009, Norfolk County, Massachusetts",1953,136,741,149,90,66,255,70,204,88,127,58,65,42,0,12,1212,149,597,136,483,140,53,52,56,41,23,29,0,12
1400000US25021401000,25021401000,"Census Tract 4010, Norfolk County, Massachusetts",1262,111,616,105,103,54,146,59,198,89,70,38,27,20,72,35,646,105,253,89,253,85,66,41,18,20,28,28,28,25
1400000US25021401100,25021401100,"Census Tract 4011, Norfolk County, Massachusetts",1679,104,1394,125,200,81,468,99,366,99,140,71,138,67,82,49,285,104,106,70,129,70,50,53,0,12,0,12,0,12
1400000US25021401200,25021401200,"Census Tract 4012, Norfolk County, Massachusetts",2611,157,1612,203,82,52,497,149,501,142,224,90,134,77,174,98,999,162,574,157,377,152,19,30,14,22,15,23,0,17
1400000US25021402101,25021402101,"Census Tract 4021.01, Norfolk County, Massachusetts",1597,87,1078,113,143,60,380,107,154,75,120,54,108,43,173,55,519,139,246,123,217,82,48,41,8,12,0,12,0,12
1400000US25021402102,25021402102,"Census Tract 4021.02, Norfolk County, Massachusetts",1565,100,1004,131,144,71,352,109,156,62,198,76,65,44,89,45,561,105,246,85,211,68,73,54,6,10,8,12,17,23
1400000US25021402200,25021402200,"Census Tract 4022, Norfolk County, Massachusetts",794,68,659,65,89,46,215,50,118,37,37,24,73,39,127,45,135,57,46,36,67,41,14,18,5,7,0,12,3,7
1400000US25021402300,25021402300,"Census Tract 4023, Norfolk County, Massachusetts",1514,75,1426,82,108,55,474,92,310,81,118,47,157,55,259,59,88,51,7,10,68,45,0,12,0,12,0,12,13,20
1400000US25021402400,25021402400,"Census Tract 4024, Norfolk County, Massachusetts",2570,81,1416,139,82,55,475,120,325,105,225,89,114,53,195,81,1154,136,512,146,594,157,0,17,35,34,13,21,0,17
1400000US25021402500,25021402500,"Census Tract 4025, Norfolk County, Massachusetts",1670,105,1106,100,130,62,543,102,197,56,130,58,55,35,51,27,564,122,300,100,241,77,17,18,6,9,0,12,0,12
1400000US25021403100,25021403100,"Census Tract 4031, Norfolk County, Massachusetts",2215,90,2179,96,169,81,696,123,539,137,312,101,255,84,208,68,36,35,22,26,14,22,0,17,0,17,0,17,0,17
1400000US25021403300,25021403300,"Census Tract 4033, Norfolk County, Massachusetts",1340,73,1204,76,115,47,379,65,281,71,215,67,127,51,87,41,136,55,88,48,48,29,0,12,0,12,0,12,0,12
1400000US25021403400,25021403400,"Census Tract 4034, Norfolk County, Massachusetts",2460,120,1909,120,256,109,788,151,274,99,275,93,253,91,63,65,551,118,96,63,332,98,75,51,32,37,0,17,16,26
1400000US25021403500,25021403500,"Census Tract 4035, Norfolk County, Massachusetts",2444,87,1662,121,109,73,760,139,286,102,196,79,174,73,137,57,782,144,358,117,329,121,83,85,12,19,0,17,0,17
1400000US25021404100,25021404100,"Census Tract 4041, Norfolk County, Massachusetts",1351,69,1017,89,112,62,284,72,242,63,170,49,100,49,109,44,334,80,157,70,158,53,19,21,0,12,0,12,0,12
1400000US25021404201,25021404201,"Census Tract 4042.01, Norfolk County, Massachusetts",1292,70,1209,73,143,56,438,87,312,83,120,59,144,59,52,33,83,54,37,22,46,54,0,12,0,12,0,12,0,12
1400000US25021404202,25021404202,"Census Tract 4042.02, Norfolk County, Massachusetts",1160,86,941,79,147,56,331,90,213,73,100,49,101,42,49,34,219,69,138,68,71,38,10,17,0,12,0,12,0,12
1400000US25021404301,25021404301,"Census Tract 4043.01, Norfolk County, Massachusetts",1806,65,1771,67,184,59,702,103,364,83,174,71,144,47,203,66,35,29,11,16,24,24,0,17,0,17,0,17,0,17
1400000US25021404302,25021404302,"Census Tract 4043.02, Norfolk County, Massachusetts",1322,74,1050,77,145,51,380,83,208,68,96,50,111,40,110,39,272,68,121,64,120,64,23,22,0,12,8,14,0,12
1400000US25021404400,25021404400,"Census Tract 4044, Norfolk County, Massachusetts",1663,97,1113,85,173,61,385,85,324,71,112,59,64,39,55,35,550,90,196,83,257,89,65,39,22,23,0,17,10,16
1400000US25021405100,25021405100,"Census Tract 4051, Norfolk County, Massachusetts",1909,90,1766,95,229,74,625,95,415,99,228,69,132,57,137,54,143,80,57,50,75,60,11,16,0,17,0,17,0,17
1400000US25021406101,25021406101,"Census Tract 4061.01, Norfolk County, Massachusetts",1894,106,1654,100,139,60,601,110,464,106,172,62,166,68,112,50,240,79,83,43,121,61,36,54,0,17,0,17,0,17
1400000US25021406102,25021406102,"Census Tract 4061.02, Norfolk County, Massachusetts",2212,95,2070,104,210,96,844,166,506,111,303,96,107,49,100,51,142,66,27,32,75,52,27,30,0,17,0,17,13,22
1400000US25021407100,25021407100,"Census Tract 4071, Norfolk County, Massachusetts",2961,160,2296,170,45,37,923,140,624,153,280,98,226,82,198,88,665,135,270,122,273,124,65,72,48,77,0,17,9,15
1400000US25021408101,25021408101,"Census Tract 4081.01, Norfolk County, Massachusetts",2742,123,2349,151,306,125,590,139,794,154,330,102,208,86,121,77,393,128,70,71,309,104,14,22,0,17,0,17,0,17
1400000US25021408102,25021408102,"Census Tract 4081.02, Norfolk County, Massachusetts",1788,108,1456,112,86,46,583,95,369,90,229,79,127,45,62,38,332,97,118,69,139,65,18,19,48,50,0,12,9,15
1400000US25021409101,25021409101,"Census Tract 4091.01, Norfolk County, Massachusetts",1458,87,1370,90,110,52,483,87,300,71,192,66,169,63,116,47,88,55,26,41,42,35,10,16,0,17,10,15,0,17
1400000US25021409102,25021409102,"Census Tract 4091.02, Norfolk County, Massachusetts",1727,88,1635,81,162,63,599,85,461,88,376,84,20,23,17,17,92,41,14,17,78,40,0,17,0,17,0,17,0,17
1400000US25021410100,25021410100,"Census Tract 4101, Norfolk County, Massachusetts",2316,116,1686,150,173,103,537,145,324,103,295,106,169,56,188,64,630,149,322,110,182,93,51,44,42,32,15,26,18,30
1400000US25021410300,25021410300,"Census Tract 4103, Norfolk County, Massachusetts",1747,98,1269,89,103,43,497,91,313,96,134,59,113,43,109,40,478,78,358,89,120,77,0,12,0,12,0,12,0,12
1400000US25021410400,25021410400,"Census Tract 4104, Norfolk County, Massachusetts",2340,121,1522,152,164,106,594,158,386,119,194,93,67,48,117,59,818,151,305,122,446,146,42,39,13,21,12,20,0,17
1400000US25021411100,25021411100,"Census Tract 4111, Norfolk County, Massachusetts",2939,138,2296,162,188,95,756,152,637,122,174,74,282,105,259,76,643,203,263,154,365,152,15,25,0,17,0,17,0,17
1400000US25021411200,25021411200,"Census Tract 4112, Norfolk County, Massachusetts",2540,85,2034,143,257,101,551,131,535,116,297,93,177,91,217,84,506,150,142,104,270,109,68,50,0,17,13,22,13,21
1400000US25021411301,25021411301,"Census Tract 4113.01, Norfolk County, Massachusetts",2022,101,1748,110,115,65,660,147,398,142,245,90,156,82,174,72,274,113,83,80,176,94,0,17,15,23,0,17,0,17
1400000US25021411302,25021411302,"Census Tract 4113.02, Norfolk County, Massachusetts",1321,77,1202,79,120,56,309,78,401,100,224,103,81,37,67,44,119,74,61,69,23,33,26,25,9,15,0,12,0,12
1400000US25021412100,25021412100,"Census Tract 4121, Norfolk County, Massachusetts",2303,72,1930,103,220,104,665,170,401,108,141,78,261,106,242,80,373,98,101,59,222,75,50,40,0,17,0,17,0,17
1400000US25021412200,25021412200,"Census Tract 4122, Norfolk County, Massachusetts",1457,64,1241,75,129,63,531,103,338,84,160,93,34,26,49,32,216,59,30,26,121,45,55,33,0,12,10,16,0,12
1400000US25021412300,25021412300,"Census Tract 4123, Norfolk County, Massachusetts",1640,58,1514,82,159,72,459,95,369,77,137,57,181,50,209,69,126,60,71,53,36,21,11,16,8,13,0,12,0,12
1400000US25021413100,25021413100,"Census Tract 4131, Norfolk County, Massachusetts",2345,71,1692,111,107,72,473,114,335,100,234,80,226,69,317,97,653,117,341,128,253,116,30,32,15,26,14,23,0,17
1400000US25021413200,25021413200,"Census Tract 4132, Norfolk County, Massachusetts",2581,113,1491,161,187,109,467,123,305,101,90,49,151,90,291,91,1090,149,397,132,494,125,125,68,31,34,28,33,15,24
1400000US25021413300,25021413300,"Census Tract 4133, Norfolk County, Massachusetts",1874,69,1352,102,119,72,448,82,325,85,158,53,119,49,183,53,522,91,288,87,176,83,27,25,31,25,0,17,0,17
1400000US25021413401,25021413401,"Census Tract 4134.01, Norfolk County, Massachusetts",1480,82,773,100,39,31,354,83,153,61,61,40,112,56,54,40,707,108,382,115,261,92,64,42,0,12,0,12,0,12
1400000US25021413402,25021413402,"Census Tract 4134.02, Norfolk County, Massachusetts",1695,83,678,97,72,43,194,71,118,55,102,58,70,58,122,60,1017,112,460,115,463,145,63,42,9,13,22,34,0,12
1400000US25021413500,25021413500,"Census Tract 4135, Norfolk County, Massachusetts",1648,110,662,97,33,27,184,72,176,68,128,61,55,29,86,39,986,125,653,115,249,107,41,28,19,21,24,30,0,12
1400000US25021414100,25021414100,"Census Tract 4141, Norfolk County, Massachusetts",2016,95,1741,95,148,82,559,122,421,109,333,104,184,82,96,52,275,62,149,70,116,58,10,16,0,17,0,17,0,17
1400000US25021414200,25021414200,"Census Tract 4142, Norfolk County, Massachusetts",2380,92,2301,102,190,75,872,145,543,107,330,118,196,83,170,78,79,67,42,61,14,22,23,26,0,17,0,17,0,17
1400000US25021414300,25021414300,"Census Tract 4143, Norfolk County, Massachusetts",1937,78,1450,99,100,51,463,86,408,87,250,67,88,44,141,68,487,95,280,95,174,60,33,30,0,17,0,17,0,17
1400000US25021415101,25021415101,"Census Tract 4151.01, Norfolk County, Massachusetts",1746,67,1457,98,209,68,526,101,212,68,84,47,175,59,251,71,289,85,86,50,161,68,22,24,0,12,0,12,20,22
1400000US25021415102,25021415102,"Census Tract 4151.02, Norfolk County, Massachusetts",3492,141,2467,174,248,126,1057,244,576,180,205,108,261,100,120,65,1025,161,622,152,308,102,95,66,0,17,0,17,0,17
1400000US25021415200,25021415200,"Census Tract 4152, Norfolk County, Massachusetts",2321,150,1605,150,109,57,577,140,399,117,156,72,136,64,228,111,716,171,252,164,362,135,102,73,0,17,0,17,0,17
1400000US25021415300,25021415300,"Census Tract 4153, Norfolk County, Massachusetts",1314,74,1237,84,221,85,390,82,239,68,181,76,71,38,135,49,77,50,10,16,51,48,10,15,0,12,0,12,6,11
1400000US25021416101,25021416101,"Census Tract 4161.01, Norfolk County, Massachusetts",2032,109,1541,109,53,39,623,132,451,125,188,81,106,59,120,60,491,123,97,61,362,123,32,35,0,17,0,17,0,17
1400000US25021416102,25021416102,"Census Tract 4161.02, Norfolk County, Massachusetts",926,52,750,67,140,60,313,72,153,48,119,47,19,19,6,9,176,64,27,19,135,60,14,21,0,12,0,12,0,12
1400000US25021416200,25021416200,"Census Tract 4162, Norfolk County, Massachusetts",2215,131,1789,177,153,89,735,163,449,128,175,87,206,106,71,47,426,172,198,139,122,94,73,58,16,25,17,28,0,17
1400000US25021416300,25021416300,"Census Tract 4163, Norfolk County, Massachusetts",1726,101,1239,102,236,87,390,97,293,95,154,61,84,44,82,50,487,115,198,101,268,111,9,15,0,12,0,12,12,19
1400000US25021416400,25021416400,"Census Tract 4164, Norfolk County, Massachusetts",2096,118,1806,185,213,121,503,123,508,115,197,81,121,63,264,106,290,156,220,147,59,56,11,19,0,17,0,17,0,17
1400000US25021417100,25021417100,"Census Tract 4171, Norfolk County, Massachusetts",1626,78,1014,118,99,54,300,95,206,64,162,59,123,51,124,44,612,120,258,102,274,95,40,50,18,21,7,10,15,16
1400000US25021417200,25021417200,"Census Tract 4172, Norfolk County, Massachusetts",3218,112,1623,174,125,81,651,150,306,121,155,70,198,88,188,81,1595,189,674,196,528,215,250,143,85,73,58,71,0,17
1400000US25021417300,25021417300,"Census Tract 4173, Norfolk County, Massachusetts",1575,107,906,123,111,68,593,115,149,61,53,37,0,12,0,12,669,111,346,101,276,84,47,36,0,12,0,12,0,12
1400000US25021417400,25021417400,"Census Tract 4174, Norfolk County, Massachusetts",992,62,788,65,59,39,167,58,250,73,104,47,91,51,117,55,204,78,44,51,111,63,28,27,21,34,0,12,0,12
1400000US25021417501,25021417501,"Census Tract 4175.01, Norfolk County, Massachusetts",1993,94,1230,152,123,109,415,98,261,114,55,46,201,82,175,99,763,169,373,125,333,134,13,20,21,30,23,28,0,17
1400000US25021417502,25021417502,"Census Tract 4175.02, Norfolk County, Massachusetts",1758,120,749,132,139,66,300,106,189,67,46,35,32,25,43,27,1009,133,409,117,450,113,97,58,23,28,22,21,8,14
1400000US25021417601,25021417601,"Census Tract 4176.01, Norfolk County, Massachusetts",1891,123,1211,142,82,58,411,152,375,148,92,60,190,81,61,46,680,159,302,120,285,122,31,32,30,25,15,23,17,27
1400000US25021417602,25021417602,"Census Tract 4176.02, Norfolk County, Massachusetts",2214,128,937,131,157,86,299,94,180,71,141,66,73,52,87,54,1277,161,549,169,640,159,44,40,14,24,16,28,14,23
1400000US25021417701,25021417701,"Census Tract 4177.01, Norfolk County, Massachusetts",2747,191,637,202,115,78,266,123,78,62,84,62,0,17,94,88,2110,220,917,226,939,194,169,89,43,48,0,17,42,67
1400000US25021417702,25021417702,"Census Tract 4177.02, Norfolk County, Massachusetts",1078,28,779,64,35,31,274,88,105,60,146,41,101,61,118,50,299,65,192,67,94,56,13,20,0,12,0,12,0,12
1400000US25021417801,25021417801,"Census Tract 4178.01, Norfolk County, Massachusetts",1957,136,1472,158,151,68,473,112,323,84,127,59,137,66,261,89,485,131,105,74,198,88,136,89,12,21,16,26,18,27
1400000US25021417802,25021417802,"Census Tract 4178.02, Norfolk County, Massachusetts",1263,67,322,59,24,23,75,36,22,19,74,38,48,36,79,37,941,79,257,86,478,106,76,41,90,47,40,39,0,12
1400000US25021417901,25021417901,"Census Tract 4179.01, Norfolk County, Massachusetts",3209,125,940,163,97,79,511,144,162,103,41,39,37,34,92,56,2269,193,966,226,1077,234,181,80,14,23,17,26,14,21
1400000US25021417902,25021417902,"Census Tract 4179.02, Norfolk County, Massachusetts",1510,48,753,108,68,42,296,102,111,53,84,37,99,51,95,52,757,106,344,101,326,112,78,71,9,14,0,12,0,12
1400000US25021418002,25021418002,"Census Tract 4180.02, Norfolk County, Massachusetts",3091,133,1152,165,181,100,366,120,262,101,113,61,71,46,159,59,1939,200,986,226,710,174,141,98,37,35,56,48,9,15
1400000US25021418003,25021418003,"Census Tract 4180.03, Norfolk County, Massachusetts",1196,89,416,79,72,41,195,70,62,33,39,34,19,17,29,24,780,105,485,102,283,105,11,19,0,12,1,13,0,12
1400000US25021418004,25021418004,"Census Tract 4180.04, Norfolk County, Massachusetts",1889,81,760,116,70,46,295,97,157,68,131,70,15,24,92,51,1129,111,398,111,577,137,125,72,0,12,11,18,18,18
1400000US25021418101,25021418101,"Census Tract 4181.01, Norfolk County, Massachusetts",2258,99,1015,189,123,94,456,154,220,111,57,40,35,35,124,76,1243,192,690,220,510,153,43,39,0,12,0,12,0,12
1400000US25021418102,25021418102,"Census Tract 4181.02, Norfolk County, Massachusetts",1533,112,643,117,87,64,230,83,111,56,57,48,92,51,66,44,890,152,420,121,399,129,59,45,12,17,0,12,0,12
1400000US25021418200,25021418200,"Census Tract 4182, Norfolk County, Massachusetts",2645,164,1505,156,131,95,534,143,404,125,187,91,107,75,142,97,1140,208,498,154,583,187,59,46,0,17,0,17,0,17
1400000US25021419100,25021419100,"Census Tract 4191, Norfolk County, Massachusetts",2079,88,1350,127,112,91,374,101,357,95,141,64,214,88,152,65,729,134,328,112,372,119,29,33,0,17,0,17,0,17
1400000US25021419200,25021419200,"Census Tract 4192, Norfolk County, Massachusetts",1758,82,1293,116,82,38,388,103,393,81,184,62,117,45,129,56,465,120,227,107,152,75,77,54,0,17,0,17,9,15
1400000US25021419300,25021419300,"Census Tract 4193, Norfolk County, Massachusetts",1466,61,901,76,75,37,315,78,139,52,141,60,75,41,156,54,565,77,198,76,293,74,55,30,12,14,7,11,0,12
1400000US25021419400,25021419400,"Census Tract 4194, Norfolk County, Massachusetts",1192,49,893,81,53,33,204,82,315,86,124,65,57,44,140,53,299,84,79,60,186,72,26,24,0,12,0,12,8,13
1400000US25021419500,25021419500,"Census Tract 4195, Norfolk County, Massachusetts",977,54,834,68,49,30,203,60,193,61,108,44,148,57,133,58,143,67,100,58,30,46,3,8,0,12,0,12,10,16
1400000US25021419600,25021419600,"Census Tract 4196, Norfolk County, Massachusetts",2773,115,2008,172,194,85,1015,164,433,118,126,66,65,44,175,83,765,149,428,117,300,119,37,42,0,17,0,17,0,17
1400000US25021419700,25021419700,"Census Tract 4197, Norfolk County, Massachusetts",1300,72,1038,73,66,36,377,79,169,54,115,50,144,54,167,54,262,70,121,52,111,48,10,15,20,22,0,12,0,12
1400000US25021419800,25021419800,"Census Tract 4198, Norfolk County, Massachusetts",1681,60,1097,94,94,51,449,119,185,61,99,45,109,47,161,53,584,96,303,99,199,73,49,32,14,21,0,12,19,22
1400000US25021420100,25021420100,"Census Tract 4201, Norfolk County, Massachusetts",2839,175,2007,161,275,147,598,180,595,164,261,97,169,83,109,60,832,179,320,111,427,171,39,62,10,16,16,28,20,30
1400000US25021420201,25021420201,"Census Tract 4202.01, Norfolk County, Massachusetts",1249,70,836,120,84,88,202,81,219,58,111,50,53,32,167,61,413,111,177,72,163,97,52,43,21,33,0,12,0,12
1400000US25021420202,25021420202,"Census Tract 4202.02, Norfolk County, Massachusetts",2434,141,1524,153,94,61,589,156,404,139,167,86,119,60,151,69,910,170,535,167,278,131,30,35,0,17,0,17,67,76
1400000US25021420301,25021420301,"Census Tract 4203.01, Norfolk County, Massachusetts",2527,145,1877,187,86,72,777,178,434,167,170,81,185,84,225,96,650,179,281,138,249,129,72,70,12,19,12,19,24,27
1400000US25021420302,25021420302,"Census Tract 4203.02, Norfolk County, Massachusetts",2854,160,1993,179,166,105,815,190,323,137,266,114,288,104,135,74,861,183,347,150,360,149,94,67,12,20,0,17,48,73
1400000US25021421100,25021421100,"Census Tract 4211, Norfolk County, Massachusetts",2140,126,1389,165,65,61,442,124,279,122,178,108,218,104,207,79,751,174,351,160,311,124,61,51,28,31,0,17,0,17
1400000US25021421200,25021421200,"Census Tract 4212, Norfolk County, Massachusetts",2203,147,2048,145,235,95,673,157,350,116,239,101,178,107,373,93,155,76,83,57,50,47,11,19,11,18,0,17,0,17
1400000US25021422100,25021422100,"Census Tract 4221, Norfolk County, Massachusetts",2011,63,1653,103,170,69,529,129,383,92,138,45,203,61,230,77,358,93,223,87,126,74,9,14,0,17,0,17,0,17
1400000US25021422200,25021422200,"Census Tract 4222, Norfolk County, Massachusetts",3063,149,1903,173,104,74,517,129,600,156,266,109,185,101,231,117,1160,189,500,171,404,155,174,100,82,89,0,17,0,17
1400000US25021422301,25021422301,"Census Tract 4223.01, Norfolk County, Massachusetts",1105,29,1011,69,84,53,296,67,207,65,185,66,111,46,128,56,94,63,9,13,77,61,0,12,0,12,0,12,8,12
1400000US25021422302,25021422302,"Census Tract 4223.02, Norfolk County, Massachusetts",2981,129,1719,174,284,140,631,147,433,108,162,73,99,68,110,55,1262,182,561,211,476,126,167,91,25,30,14,23,19,29
1400000US25021422400,25021422400,"Census Tract 4224, Norfolk County, Massachusetts",3296,152,1782,166,157,118,556,139,324,113,309,112,166,66,270,86,1514,185,536,159,797,175,144,69,37,35,0,17,0,17
1400000US25021422501,25021422501,"Census Tract 4225.01, Norfolk County, Massachusetts",2064,127,1255,124,112,77,371,130,359,96,212,82,66,43,135,69,809,162,244,108,421,171,25,28,100,118,19,31,0,12
1400000US25021422502,25021422502,"Census Tract 4225.02, Norfolk County, Massachusetts",2401,74,1109,182,89,55,374,145,210,85,109,64,126,73,201,78,1292,204,468,163,732,198,49,39,22,25,0,17,21,32
1400000US25021422600,25021422600,"Census Tract 4226, Norfolk County, Massachusetts",2424,130,2093,145,143,80,690,157,422,113,385,106,170,91,283,94,331,120,105,91,115,73,96,98,0,17,0,17,15,24
1400000US25021422700,25021422700,"Census Tract 4227, Norfolk County, Massachusetts",1491,89,1255,88,113,60,302,65,248,78,159,68,132,53,301,77,236,78,38,32,176,72,22,26,0,12,0,12,0,12
1400000US25021422800,25021422800,"Census Tract 4228, Norfolk County, Massachusetts",1723,95,1322,110,111,49,499,114,260,86,156,52,201,59,95,43,401,96,183,77,153,63,18,20,8,12,31,24,8,12
1400000US25021423100,25021423100,"Census Tract 4231, Norfolk County, Massachusetts",2900,139,2343,142,289,124,726,183,649,139,255,108,203,88,221,89,557,164,346,132,146,77,52,49,13,20,0,17,0,17
1400000US25021440100,25021440100,"Census Tract 4401, Norfolk County, Massachusetts",3391,139,2528,201,263,112,860,143,727,196,382,134,151,74,145,101,863,167,406,122,399,157,14,23,24,36,0,17,20,31
1400000US25021441202,25021441202,"Census Tract 4412.02, Norfolk County, Massachusetts",921,61,856,64,50,26,412,57,191,50,97,40,72,27,34,21,65,37,17,20,27,22,21,23,0,12,0,12,0,12
1400000US25021441203,25021441203,"Census Tract 4412.03, Norfolk County, Massachusetts",1445,90,1160,99,94,54,343,90,362,102,177,67,119,50,65,37,285,89,46,30,200,92,24,28,15,24,0,12,0,12
1400000US25021441204,25021441204,"Census Tract 4412.04, Norfolk County, Massachusetts",1538,111,1261,111,132,67,498,100,295,83,213,76,101,54,22,25,277,89,99,69,110,57,40,50,17,27,0,12,11,17
1400000US25021442101,25021442101,"Census Tract 4421.01, Norfolk County, Massachusetts",1720,71,1389,72,107,46,637,114,239,56,173,59,82,44,151,49,331,77,118,66,178,65,9,14,9,14,0,17,17,19
1400000US25021442102,25021442102,"Census Tract 4421.02, Norfolk County, Massachusetts",2534,98,2289,103,185,75,1022,154,623,118,165,71,112,55,182,61,245,82,176,91,58,49,11,19,0,17,0,17,0,17
