Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T100_001,SE_T100_002,SE_T100_003,SE_T100_004,SE_T100_005,SE_T100_006,SE_T100_007,SE_T100_008,SE_T100_009,SE_T100_010,SE_T101_001,SE_T102_001,SE_T102_002,SE_T102_003,SE_T102_004,SE_T102_005,SE_T102_006,SE_T102_007,SE_T102_008,SE_T102_009,SE_T104_001,SE_T105_001
"250092045003","15000US250092045003","Block Group 3, Census Tract 2045, Essex County, Massachusetts","Block Group 3, Census Tract 2045, Essex County, Massachusetts","ma","150","00","ACSSF","0003197",,,,,"25","009",,,,"204500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455,19,67,16,28,17,0,0,20,8,19,62,111,28,14,31,15,70521,184,0,0,0,8,100,62,8,6,0,282200,261,0,48,19,79,76,39,0,0,940,27.7999992370605
"250092046001","15000US250092046001","Block Group 1, Census Tract 2046, Essex County, Massachusetts","Block Group 1, Census Tract 2046, Essex County, Massachusetts","ma","150","00","ACSSF","0003198",,,,,"25","009",,,,"204600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,60,26,60,26,29,0,17,25,0,23,77,95,49,20,12,34,60750,336,13,0,0,14,105,190,0,0,14,321800,203,0,46,12,72,0,39,0,34,960,36.9000015258789
"250092046002","15000US250092046002","Block Group 2, Census Tract 2046, Essex County, Massachusetts","Block Group 2, Census Tract 2046, Essex County, Massachusetts","ma","150","00","ACSSF","0003199",,,,,"25","009",,,,"204600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475,27,12,12,19,14,33,12,107,23,54,26,65,32,12,0,27,45341,255,0,0,0,29,129,85,0,0,12,272300,207,0,50,0,12,19,126,0,0,1295,36.5
"250092046003","15000US250092046003","Block Group 3, Census Tract 2046, Essex County, Massachusetts","Block Group 3, Census Tract 2046, Essex County, Massachusetts","ma","150","00","ACSSF","0003200",,,,,"25","009",,,,"204600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,11,15,0,12,0,13,15,13,26,0,0,94,38,23,14,37,87825,220,0,0,0,0,52,153,15,0,0,374400,91,0,13,15,0,0,52,11,0,1334,37.0999984741211
"250092046004","15000US250092046004","Block Group 4, Census Tract 2046, Essex County, Massachusetts","Block Group 4, Census Tract 2046, Essex County, Massachusetts","ma","150","00","ACSSF","0003201",,,,,"25","009",,,,"204600","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,25,34,0,64,46,13,0,0,35,32,64,11,13,9,0,52,48714,188,0,0,0,0,108,80,0,0,0,285100,196,12,40,0,37,34,73,0,0,1066,32.0999984741211
"250092046005","15000US250092046005","Block Group 5, Census Tract 2046, Essex County, Massachusetts","Block Group 5, Census Tract 2046, Essex County, Massachusetts","ma","150","00","ACSSF","0003202",,,,,"25","009",,,,"204600","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,13,69,0,70,0,0,0,0,13,13,0,111,48,26,32,0,80335,213,0,0,0,0,136,77,0,0,0,284100,182,0,45,0,13,0,124,0,0,1317,35.4000015258789
"250092047011","15000US250092047011","Block Group 1, Census Tract 2047.01, Essex County, Massachusetts","Block Group 1, Census Tract 2047.01, Essex County, Massachusetts","ma","150","00","ACSSF","0003203",,,,,"25","009",,,,"204701","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,0,0,15,15,13,43,0,14,0,29,16,44,40,31,50,49,83516,345,16,0,0,0,160,169,0,0,0,298600,14,0,0,0,0,0,0,0,14,,
"250092047012","15000US250092047012","Block Group 2, Census Tract 2047.01, Essex County, Massachusetts","Block Group 2, Census Tract 2047.01, Essex County, Massachusetts","ma","150","00","ACSSF","0003204",,,,,"25","009",,,,"204701","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683,96,128,44,95,15,36,104,33,20,0,0,20,51,18,0,23,24147,151,0,0,0,19,56,61,15,0,0,301000,519,134,45,76,43,169,36,0,16,814,33
"250092047013","15000US250092047013","Block Group 3, Census Tract 2047.01, Essex County, Massachusetts","Block Group 3, Census Tract 2047.01, Essex County, Massachusetts","ma","150","00","ACSSF","0003205",,,,,"25","009",,,,"204701","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559,102,82,73,18,56,121,86,60,0,127,185,275,219,32,107,16,61866,779,15,0,0,0,344,398,22,0,0,309300,780,114,18,51,68,57,295,110,67,1319,25.1000003814697
"250092047021","15000US250092047021","Block Group 1, Census Tract 2047.02, Essex County, Massachusetts","Block Group 1, Census Tract 2047.02, Essex County, Massachusetts","ma","150","00","ACSSF","0003206",,,,,"25","009",,,,"204702","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,32,16,0,56,45,17,0,0,44,109,68,46,36,0,0,16,51658,160,21,17,16,0,92,14,0,0,0,264100,325,0,70,34,31,60,66,64,0,1115,25.8999996185303
"250092047022","15000US250092047022","Block Group 2, Census Tract 2047.02, Essex County, Massachusetts","Block Group 2, Census Tract 2047.02, Essex County, Massachusetts","ma","150","00","ACSSF","0003207",,,,,"25","009",,,,"204702","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127,116,109,57,35,28,48,0,0,27,59,162,89,100,125,136,36,65706,630,0,16,10,16,113,434,41,0,0,348200,497,0,155,0,44,146,140,12,0,1085,32.5
"250092047023","15000US250092047023","Block Group 3, Census Tract 2047.02, Essex County, Massachusetts","Block Group 3, Census Tract 2047.02, Essex County, Massachusetts","ma","150","00","ACSSF","0003208",,,,,"25","009",,,,"204702","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,0,53,40,0,0,0,0,0,15,15,56,67,84,23,31,0,84125,254,0,0,0,0,52,186,16,0,0,340300,130,70,0,0,0,30,30,0,0,285,21.2999992370605
"250092047024","15000US250092047024","Block Group 4, Census Tract 2047.02, Essex County, Massachusetts","Block Group 4, Census Tract 2047.02, Essex County, Massachusetts","ma","150","00","ACSSF","0003209",,,,,"25","009",,,,"204702","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,0,14,21,43,0,0,11,0,19,19,43,26,27,0,0,13,51316,163,0,0,0,19,77,67,0,0,0,286300,73,0,0,0,0,73,0,0,0,,24.2000007629395
"250092051001","15000US250092051001","Block Group 1, Census Tract 2051, Essex County, Massachusetts","Block Group 1, Census Tract 2051, Essex County, Massachusetts","ma","150","00","ACSSF","0003210",,,,,"25","009",,,,"205100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,0,0,17,0,92,37,0,13,0,13,65,49,70,23,49,0,66615,296,0,0,15,0,157,101,23,0,0,280000,132,32,0,0,0,80,20,0,0,1106,23.1000003814697
"250092051002","15000US250092051002","Block Group 2, Census Tract 2051, Essex County, Massachusetts","Block Group 2, Census Tract 2051, Essex County, Massachusetts","ma","150","00","ACSSF","0003211",,,,,"25","009",,,,"205100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,0,34,23,0,29,15,0,0,60,0,34,47,95,0,27,34,75588,182,14,0,0,14,75,79,0,0,0,281300,216,0,23,16,34,75,19,0,49,1117,31.3999996185303
"250092051003","15000US250092051003","Block Group 3, Census Tract 2051, Essex County, Massachusetts","Block Group 3, Census Tract 2051, Essex County, Massachusetts","ma","150","00","ACSSF","0003212",,,,,"25","009",,,,"205100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,0,13,69,14,0,14,0,12,47,26,11,24,0,20,31,0,46402,254,0,0,0,0,178,76,0,0,0,242900,27,0,0,0,0,27,0,0,0,,
"250092051004","15000US250092051004","Block Group 4, Census Tract 2051, Essex County, Massachusetts","Block Group 4, Census Tract 2051, Essex County, Massachusetts","ma","150","00","ACSSF","0003213",,,,,"25","009",,,,"205100","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,0,0,0,0,0,14,0,30,0,14,24,71,76,29,41,124,120991,409,0,0,0,0,275,134,0,0,0,281200,14,0,0,0,0,0,0,14,0,,
"250092051005","15000US250092051005","Block Group 5, Census Tract 2051, Essex County, Massachusetts","Block Group 5, Census Tract 2051, Essex County, Massachusetts","ma","150","00","ACSSF","0003214",,,,,"25","009",,,,"205100","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,0,0,0,0,26,0,0,0,14,52,59,95,37,12,16,13,81618,307,0,0,0,0,270,37,0,0,0,237900,17,0,0,0,17,0,0,0,0,,
"250092052001","15000US250092052001","Block Group 1, Census Tract 2052, Essex County, Massachusetts","Block Group 1, Census Tract 2052, Essex County, Massachusetts","ma","150","00","ACSSF","0003215",,,,,"25","009",,,,"205200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,29,0,31,31,11,0,11,49,22,26,0,92,34,37,0,22,56298,179,0,0,29,27,112,11,0,0,0,215800,216,50,90,0,13,0,31,32,0,348,22.3999996185303
"250092052002","15000US250092052002","Block Group 2, Census Tract 2052, Essex County, Massachusetts","Block Group 2, Census Tract 2052, Essex County, Massachusetts","ma","150","00","ACSSF","0003216",,,,,"25","009",,,,"205200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0,0,0,39,64,0,16,7,0,0,0,36,0,10,56,0,36719,173,0,0,0,0,122,39,12,0,0,282600,55,0,0,0,10,39,0,6,0,1112,50
"250092052003","15000US250092052003","Block Group 3, Census Tract 2052, Essex County, Massachusetts","Block Group 3, Census Tract 2052, Essex County, Massachusetts","ma","150","00","ACSSF","0003217",,,,,"25","009",,,,"205200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,0,35,56,0,0,0,0,23,22,83,48,37,63,43,17,0,58750,195,0,0,0,22,133,40,0,0,0,212000,232,0,23,0,12,52,111,20,14,1315,23.8999996185303
"250092052004","15000US250092052004","Block Group 4, Census Tract 2052, Essex County, Massachusetts","Block Group 4, Census Tract 2052, Essex County, Massachusetts","ma","150","00","ACSSF","0003218",,,,,"25","009",,,,"205200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,0,37,21,0,66,85,0,22,0,20,13,67,96,21,41,18,67981,345,21,0,9,70,234,11,0,0,0,250800,135,0,37,0,0,20,9,69,0,1511,29.7999992370605
"250092052005","15000US250092052005","Block Group 5, Census Tract 2052, Essex County, Massachusetts","Block Group 5, Census Tract 2052, Essex County, Massachusetts","ma","150","00","ACSSF","0003219",,,,,"25","009",,,,"205200","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,73,0,12,12,10,0,0,16,16,60,89,0,123,21,0,0,63462,281,0,16,25,12,196,32,0,0,0,213500,151,0,0,0,75,0,42,34,0,1253,24.6000003814697
"250092053001","15000US250092053001","Block Group 1, Census Tract 2053, Essex County, Massachusetts","Block Group 1, Census Tract 2053, Essex County, Massachusetts","ma","150","00","ACSSF","0003220",,,,,"25","009",,,,"205300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,10,23,7,16,7,7,29,7,8,38,52,106,78,40,62,56,93375,450,24,14,0,17,176,161,42,9,7,297200,96,0,0,0,0,54,23,13,6,1222,25.7999992370605
"250092053002","15000US250092053002","Block Group 2, Census Tract 2053, Essex County, Massachusetts","Block Group 2, Census Tract 2053, Essex County, Massachusetts","ma","150","00","ACSSF","0003221",,,,,"25","009",,,,"205300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,0,0,14,7,64,0,0,29,10,22,25,89,69,9,0,0,71875,270,0,0,0,0,205,49,9,7,0,260700,68,0,0,0,0,43,19,6,0,1198,33.7999992370605
"250092053003","15000US250092053003","Block Group 3, Census Tract 2053, Essex County, Massachusetts","Block Group 3, Census Tract 2053, Essex County, Massachusetts","ma","150","00","ACSSF","0003222",,,,,"25","009",,,,"205300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,0,9,0,23,10,10,0,11,8,15,23,85,32,16,23,16,78750,262,0,0,0,15,157,82,0,8,0,277500,19,0,0,0,0,0,11,0,8,,
"250092053004","15000US250092053004","Block Group 4, Census Tract 2053, Essex County, Massachusetts","Block Group 4, Census Tract 2053, Essex County, Massachusetts","ma","150","00","ACSSF","0003223",,,,,"25","009",,,,"205300","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,49,0,0,17,18,14,0,0,6,39,0,65,132,32,84,14,101776,345,0,0,0,0,275,70,0,0,0,268400,73,0,18,0,0,38,17,0,0,1122,50
"250092054001","15000US250092054001","Block Group 1, Census Tract 2054, Essex County, Massachusetts","Block Group 1, Census Tract 2054, Essex County, Massachusetts","ma","150","00","ACSSF","0003224",,,,,"25","009",,,,"205400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647,0,0,0,8,24,10,0,0,42,51,53,106,110,85,102,56,108218,530,0,0,0,0,166,356,0,8,0,342500,96,0,0,0,0,11,12,51,22,1745,23.2999992370605
"250092054002","15000US250092054002","Block Group 2, Census Tract 2054, Essex County, Massachusetts","Block Group 2, Census Tract 2054, Essex County, Massachusetts","ma","150","00","ACSSF","0003225",,,,,"25","009",,,,"205400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617,20,8,0,17,45,7,39,8,29,8,86,101,104,32,78,35,78750,575,0,10,0,0,281,275,9,0,0,298400,42,0,0,0,0,0,0,20,22,2001,
"250092054003","15000US250092054003","Block Group 3, Census Tract 2054, Essex County, Massachusetts","Block Group 3, Census Tract 2054, Essex County, Massachusetts","ma","150","00","ACSSF","0003226",,,,,"25","009",,,,"205400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534,0,9,11,0,0,0,9,15,15,10,110,77,112,81,43,42,100585,534,0,8,0,9,260,224,27,0,6,297300,0,0,0,0,0,0,0,0,0,,
"250092055001","15000US250092055001","Block Group 1, Census Tract 2055, Essex County, Massachusetts","Block Group 1, Census Tract 2055, Essex County, Massachusetts","ma","150","00","ACSSF","0003227",,,,,"25","009",,,,"205500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729,23,0,31,14,59,35,31,11,56,76,70,99,113,52,41,18,61827,492,16,0,0,31,325,120,0,0,0,239900,225,0,22,0,69,22,53,47,12,1244,25.2999992370605
"250092055002","15000US250092055002","Block Group 2, Census Tract 2055, Essex County, Massachusetts","Block Group 2, Census Tract 2055, Essex County, Massachusetts","ma","150","00","ACSSF","0003228",,,,,"25","009",,,,"205500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778,88,11,53,66,55,42,86,53,68,68,64,97,18,0,0,9,39189,349,0,0,7,57,278,0,0,7,0,185900,429,54,85,72,51,75,33,59,0,819,28.5
"250092056001","15000US250092056001","Block Group 1, Census Tract 2056, Essex County, Massachusetts","Block Group 1, Census Tract 2056, Essex County, Massachusetts","ma","150","00","ACSSF","0003229",,,,,"25","009",,,,"205600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,92,48,40,35,35,21,0,11,22,27,21,9,35,7,0,0,21853,136,0,0,0,0,129,0,0,0,7,229300,267,15,96,76,38,21,9,12,0,629,37.2000007629395
"250092056002","15000US250092056002","Block Group 2, Census Tract 2056, Essex County, Massachusetts","Block Group 2, Census Tract 2056, Essex County, Massachusetts","ma","150","00","ACSSF","0003230",,,,,"25","009",,,,"205600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415,35,26,25,37,20,50,9,10,4,23,69,25,40,9,33,0,43875,137,0,0,0,0,121,16,0,0,0,259600,278,7,77,32,74,9,40,39,0,907,29.5
"250092056003","15000US250092056003","Block Group 3, Census Tract 2056, Essex County, Massachusetts","Block Group 3, Census Tract 2056, Essex County, Massachusetts","ma","150","00","ACSSF","0003231",,,,,"25","009",,,,"205600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,38,31,82,4,87,17,48,14,14,25,36,31,38,19,22,6,32059,222,0,0,0,9,147,55,0,0,11,267900,282,0,63,51,39,27,30,72,0,900,47.4000015258789
"250092056004","15000US250092056004","Block Group 4, Census Tract 2056, Essex County, Massachusetts","Block Group 4, Census Tract 2056, Essex County, Massachusetts","ma","150","00","ACSSF","0003232",,,,,"25","009",,,,"205600","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,6,4,0,0,7,0,0,0,62,0,11,30,6,11,25,29,76528,170,0,0,0,0,117,48,1,0,4,276100,21,0,0,21,0,0,0,0,0,,
"250092057001","15000US250092057001","Block Group 1, Census Tract 2057, Essex County, Massachusetts","Block Group 1, Census Tract 2057, Essex County, Massachusetts","ma","150","00","ACSSF","0003233",,,,,"25","009",,,,"205700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,10,0,11,11,0,0,0,0,0,50,30,0,63,60,57,28,121818,275,8,11,11,0,223,22,0,0,0,232500,45,0,0,0,0,9,36,0,0,,
"250092057002","15000US250092057002","Block Group 2, Census Tract 2057, Essex County, Massachusetts","Block Group 2, Census Tract 2057, Essex County, Massachusetts","ma","150","00","ACSSF","0003234",,,,,"25","009",,,,"205700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,0,5,9,0,8,49,0,10,0,39,46,43,46,47,34,7,88073,273,0,9,0,0,232,32,0,0,0,250700,70,0,0,0,15,0,26,29,0,1442,24.7999992370605
"250092057003","15000US250092057003","Block Group 3, Census Tract 2057, Essex County, Massachusetts","Block Group 3, Census Tract 2057, Essex County, Massachusetts","ma","150","00","ACSSF","0003235",,,,,"25","009",,,,"205700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,0,21,20,0,25,12,0,0,23,20,27,46,31,37,32,35,83375,256,0,0,0,6,191,59,0,0,0,272600,73,0,0,9,10,32,22,0,0,1137,37.2999992370605
"250092057004","15000US250092057004","Block Group 4, Census Tract 2057, Essex County, Massachusetts","Block Group 4, Census Tract 2057, Essex County, Massachusetts","ma","150","00","ACSSF","0003236",,,,,"25","009",,,,"205700","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,19,0,0,44,11,27,0,0,0,19,0,55,18,0,15,10,54500,165,11,0,0,9,145,0,0,0,0,250300,53,0,10,0,0,9,0,34,0,1610,50
"250092057005","15000US250092057005","Block Group 5, Census Tract 2057, Essex County, Massachusetts","Block Group 5, Census Tract 2057, Essex County, Massachusetts","ma","150","00","ACSSF","0003237",,,,,"25","009",,,,"205700","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,82,34,7,0,19,20,0,0,32,56,51,65,52,0,0,0,53333,273,8,0,10,28,204,23,0,0,0,228300,145,0,20,0,0,55,70,0,0,1239,50
"250092058001","15000US250092058001","Block Group 1, Census Tract 2058, Essex County, Massachusetts","Block Group 1, Census Tract 2058, Essex County, Massachusetts","ma","150","00","ACSSF","0003238",,,,,"25","009",,,,"205800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,6,38,7,9,7,20,6,0,38,41,86,27,53,29,23,0,62212,194,0,0,7,17,96,74,0,0,0,242600,196,15,14,0,47,92,16,0,12,1060,22.1000003814697
"250092058002","15000US250092058002","Block Group 2, Census Tract 2058, Essex County, Massachusetts","Block Group 2, Census Tract 2058, Essex County, Massachusetts","ma","150","00","ACSSF","0003239",,,,,"25","009",,,,"205800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,56,31,41,34,0,0,49,0,0,34,33,16,0,0,0,15,23958,74,0,0,9,7,58,0,0,0,0,193800,223,0,35,27,8,123,23,7,0,1084,50
"250092058003","15000US250092058003","Block Group 3, Census Tract 2058, Essex County, Massachusetts","Block Group 3, Census Tract 2058, Essex County, Massachusetts","ma","150","00","ACSSF","0003240",,,,,"25","009",,,,"205800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,26,26,0,27,0,16,19,28,4,26,91,63,30,17,13,0,68676,169,27,0,0,19,106,0,17,0,0,180200,217,9,17,0,32,97,62,0,0,1130,29.7000007629395
"250092059001","15000US250092059001","Block Group 1, Census Tract 2059, Essex County, Massachusetts","Block Group 1, Census Tract 2059, Essex County, Massachusetts","ma","150","00","ACSSF","0003241",,,,,"25","009",,,,"205900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523,18,21,8,27,49,35,15,18,20,59,47,113,48,23,17,5,57875,274,0,0,7,7,201,48,11,0,0,266400,244,0,0,19,35,69,56,48,17,1246,33.2999992370605
"250092059002","15000US250092059002","Block Group 2, Census Tract 2059, Essex County, Massachusetts","Block Group 2, Census Tract 2059, Essex County, Massachusetts","ma","150","00","ACSSF","0003242",,,,,"25","009",,,,"205900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,8,0,63,16,0,8,9,29,40,8,60,33,67,26,20,0,63542,211,0,0,0,8,177,26,0,0,0,247900,162,0,21,0,40,36,65,0,0,1139,50
"250092059003","15000US250092059003","Block Group 3, Census Tract 2059, Essex County, Massachusetts","Block Group 3, Census Tract 2059, Essex County, Massachusetts","ma","150","00","ACSSF","0003243",,,,,"25","009",,,,"205900","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,28,37,29,16,6,0,10,14,8,36,45,91,25,11,13,35,69063,266,0,0,0,36,146,81,0,0,3,240000,138,0,18,17,63,14,16,10,0,954,46.7000007629395
"250092060001","15000US250092060001","Block Group 1, Census Tract 2060, Essex County, Massachusetts","Block Group 1, Census Tract 2060, Essex County, Massachusetts","ma","150","00","ACSSF","0003244",,,,,"25","009",,,,"206000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448,43,17,7,63,13,34,37,62,0,90,19,52,11,0,0,0,40568,165,0,0,0,12,103,50,0,0,0,226800,283,17,0,21,63,102,53,27,0,1099,34.7000007629395
"250092060002","15000US250092060002","Block Group 2, Census Tract 2060, Essex County, Massachusetts","Block Group 2, Census Tract 2060, Essex County, Massachusetts","ma","150","00","ACSSF","0003245",,,,,"25","009",,,,"206000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623,88,40,78,84,21,46,82,41,0,12,36,65,17,0,13,0,30045,122,10,0,9,0,90,13,0,0,0,257100,501,44,37,54,160,129,55,17,5,970,35
"250092061001","15000US250092061001","Block Group 1, Census Tract 2061, Essex County, Massachusetts","Block Group 1, Census Tract 2061, Essex County, Massachusetts","ma","150","00","ACSSF","0003246",,,,,"25","009",,,,"206100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794,158,131,109,62,21,33,45,42,22,52,26,53,17,0,0,23,19960,117,0,0,0,37,66,14,0,0,0,198400,677,119,119,161,129,90,14,45,0,737,40.9000015258789
"250092061002","15000US250092061002","Block Group 2, Census Tract 2061, Essex County, Massachusetts","Block Group 2, Census Tract 2061, Essex County, Massachusetts","ma","150","00","ACSSF","0003247",,,,,"25","009",,,,"206100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567,31,58,67,62,31,19,32,3,0,58,74,51,24,57,0,0,38711,180,0,0,6,16,53,105,0,0,0,314300,379,27,17,23,96,112,76,28,0,1059,39.9000015258789
"250092062001","15000US250092062001","Block Group 1, Census Tract 2062, Essex County, Massachusetts","Block Group 1, Census Tract 2062, Essex County, Massachusetts","ma","150","00","ACSSF","0003248",,,,,"25","009",,,,"206200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,6,7,30,20,26,89,7,14,0,41,0,33,5,16,0,18,33590,101,12,7,0,16,59,7,0,0,0,158400,202,0,0,0,37,57,76,32,0,1273,50
"250092062002","15000US250092062002","Block Group 2, Census Tract 2062, Essex County, Massachusetts","Block Group 2, Census Tract 2062, Essex County, Massachusetts","ma","150","00","ACSSF","0003249",,,,,"25","009",,,,"206200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668,71,56,35,30,39,17,116,0,34,40,96,43,7,18,53,13,38214,148,0,0,0,15,87,33,13,0,0,232200,520,55,21,72,57,235,56,24,0,1059,32.5
"250092062003","15000US250092062003","Block Group 3, Census Tract 2062, Essex County, Massachusetts","Block Group 3, Census Tract 2062, Essex County, Massachusetts","ma","150","00","ACSSF","0003250",,,,,"25","009",,,,"206200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613,72,64,71,51,22,0,42,38,50,76,31,14,26,6,25,25,36840,140,5,0,13,11,65,46,0,0,0,261300,457,46,108,23,32,146,67,35,0,1033,36.0999984741211
