Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T058_001,SE_T058_002,SE_T058_003,SE_T058_004,SE_T058_005,SE_T058_006,SE_T058_007,SE_T058_008,SE_T058_009,SE_T058_010,SE_T080_001,SE_T080_002,SE_T080_003,SE_T102_001,SE_T102_002,SE_T102_003,SE_T102_004,SE_T102_005,SE_T102_006,SE_T102_007,SE_T102_008,SE_T102_009,SE_T103_001,SE_T103_002,SE_T103_003,SE_T103_004,SE_T103_005,SE_T103_006,SE_T104_001
"25009253203","14000US25009253203","Census Tract 2532.03, Essex County, Massachusetts","Census Tract 2532.03, Essex County, Massachusetts","ma","140","00","ACSSF","0003705",,,,,"25","009",,,,"253203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4091,3952,47,0,53,0,0,39,4091,4066,3927,47,0,53,0,0,39,25,25,0,0,0,0,0,0,1446,10,16,13,32,56,50,21,19,21,55,68,170,147,127,204,437,134764,134764,134970,,,251910,,,,,135381,1446,7,1439,210,0,0,0,15,26,11,7,151,229,10,69,52,79,19,2212
"25009253204","14000US25009253204","Census Tract 2532.04, Essex County, Massachusetts","Census Tract 2532.04, Essex County, Massachusetts","ma","140","00","ACSSF","0003706",,,,,"25","009",,,,"253204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4998,4300,72,76,523,0,0,27,4998,4998,4300,72,76,523,0,0,27,0,0,0,0,0,0,0,0,1614,23,22,8,5,18,19,5,18,10,28,46,159,159,150,310,633,174323,174323,170569,276350,8152,176403,,,,,170569,1614,9,1605,133,0,0,0,0,0,23,79,30,154,0,100,0,33,21,1740
"25009253205","14000US25009253205","Census Tract 2532.05, Essex County, Massachusetts","Census Tract 2532.05, Essex County, Massachusetts","ma","140","00","ACSSF","0003707",,,,,"25","009",,,,"253205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4245,3976,0,0,269,0,0,0,4245,4178,3909,0,0,269,0,0,0,67,67,0,0,0,0,0,0,1271,14,1,5,8,4,0,4,13,9,77,48,79,135,147,211,515,167329,167329,168500,,,148726,,,,121317,168880,1271,14,1257,18,0,0,0,0,5,5,5,3,27,0,10,8,0,9,1354
"25009254100","14000US25009254100","Census Tract 2541, Essex County, Massachusetts","Census Tract 2541, Essex County, Massachusetts","ma","140","00","ACSSF","0003708",,,,,"25","009",,,,"254100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5468,5047,0,0,374,47,0,0,5468,5343,4922,0,0,374,47,0,0,125,125,0,0,0,0,0,0,2351,168,25,78,73,52,68,70,61,64,71,230,273,183,267,354,312,93544,93544,84862,,,123997,,,,10904,93867,2351,27,2324,487,126,33,43,53,84,80,51,17,554,10,245,126,106,67,992
"25009254200","14000US25009254200","Census Tract 2542, Essex County, Massachusetts","Census Tract 2542, Essex County, Massachusetts","ma","140","00","ACSSF","0003709",,,,,"25","009",,,,"254200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5312,4978,0,0,227,0,76,31,5312,5071,4844,0,0,227,0,0,0,241,134,0,0,0,0,76,31,1821,58,122,84,58,60,41,10,30,66,58,153,217,192,162,223,286,96184,96184,96605,,,71721,,25750,,26994,101262,1821,49,1772,693,107,134,106,71,79,73,79,43,724,27,452,133,81,31,841
"25009254301","14000US25009254301","Census Tract 2543.01, Essex County, Massachusetts","Census Tract 2543.01, Essex County, Massachusetts","ma","140","00","ACSSF","0003710",,,,,"25","009",,,,"254301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4006,3517,57,0,432,0,0,0,4006,3996,3507,57,0,432,0,0,0,10,10,0,0,0,0,0,0,1301,0,0,9,38,46,39,36,15,2,69,72,97,153,160,188,377,136046,136046,133469,,,172324,,,,,133843,1301,25,1276,75,0,0,18,11,0,10,21,16,174,0,64,11,0,99,1483
"25009254302","14000US25009254302","Census Tract 2543.02, Essex County, Massachusetts","Census Tract 2543.02, Essex County, Massachusetts","ma","140","00","ACSSF","0003711",,,,,"25","009",,,,"254302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4604,4202,21,0,243,0,75,63,4604,4503,4191,21,0,243,0,17,31,101,11,0,0,0,0,58,32,1610,10,15,6,8,27,36,22,21,46,64,103,183,159,155,273,482,140854,140854,138970,,,157174,,254932,93614,174100,138970,1610,10,1600,49,0,6,1,14,17,4,0,8,130,0,24,17,8,81,1011
"25009254401","14000US25009254401","Census Tract 2544.01, Essex County, Massachusetts","Census Tract 2544.01, Essex County, Massachusetts","ma","140","00","ACSSF","0003712",,,,,"25","009",,,,"254401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3190,2700,40,0,191,0,83,176,3190,3052,2606,40,0,191,0,39,176,138,94,0,0,0,0,44,0,1064,13,1,10,13,6,0,7,28,29,63,81,114,122,113,170,294,135411,135411,138438,93959,,160436,,96828,204683,201933,134757,1064,18,1046,96,0,11,3,0,0,13,19,50,96,0,42,40,14,0,2212
"25009254402","14000US25009254402","Census Tract 2544.02, Essex County, Massachusetts","Census Tract 2544.02, Essex County, Massachusetts","ma","140","00","ACSSF","0003713",,,,,"25","009",,,,"254402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6792,5183,120,25,1210,0,0,254,6792,6717,5125,120,25,1193,0,0,254,75,58,0,0,17,0,0,0,2284,85,31,29,58,55,22,13,22,24,61,172,211,206,169,329,796,148416,148416,140161,185815,,177114,,,87869,8625,154295,2284,11,2273,437,17,48,12,50,104,91,67,47,437,44,210,17,166,0,1217
"25009254403","14000US25009254403","Census Tract 2544.03, Essex County, Massachusetts","Census Tract 2544.03, Essex County, Massachusetts","ma","140","00","ACSSF","0003714",,,,,"25","009",,,,"254403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3937,3377,0,7,483,0,35,35,3937,3875,3350,0,7,483,0,0,35,62,27,0,0,0,0,35,0,1166,16,15,14,11,12,10,0,8,48,39,85,106,85,117,192,407,152746,152746,151992,,,154361,,,,,151992,1166,26,1140,86,0,0,12,13,17,12,0,32,86,0,52,10,24,0,1255
"25009260100","14000US25009260100","Census Tract 2601, Essex County, Massachusetts","Census Tract 2601, Essex County, Massachusetts","ma","140","00","ACSSF","0003715",,,,,"25","009",,,,"260100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3549,2066,214,78,75,0,897,219,3549,2150,1799,89,66,75,0,59,62,1399,267,125,12,0,0,838,157,1762,380,123,167,123,82,110,105,53,79,108,139,176,92,11,4,10,30445,30445,32506,12694,,,,11045,48476,29017,31405,1762,92,1670,1339,255,256,198,203,218,141,61,7,1361,19,586,312,411,33,782
"25009260200","14000US25009260200","Census Tract 2602, Essex County, Massachusetts","Census Tract 2602, Essex County, Massachusetts","ma","140","00","ACSSF","0003716",,,,,"25","009",,,,"260200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3418,2610,370,0,20,0,381,37,3418,2885,2498,367,0,20,0,0,0,533,112,3,0,0,0,381,37,1533,194,201,118,111,98,76,114,77,44,133,77,116,96,43,24,12,33520,33520,33237,104776,,,,27926,,19304,33740,1533,91,1442,1129,206,88,125,246,223,104,110,28,1139,6,489,336,298,10,938
"25009260301","14000US25009260301","Census Tract 2603.01, Essex County, Massachusetts","Census Tract 2603.01, Essex County, Massachusetts","ma","140","00","ACSSF","0003717",,,,,"25","009",,,,"260301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4969,4642,56,0,181,0,59,31,4969,4904,4636,56,0,181,0,0,31,65,6,0,0,0,0,59,0,1810,55,128,77,69,56,32,54,49,25,86,204,269,227,186,188,104,76380,76380,76188,,,171682,,,,54809,76226,1810,47,1763,422,88,34,33,66,108,58,21,14,445,0,233,56,123,33,1020
"25009260302","14000US25009260302","Census Tract 2603.02, Essex County, Massachusetts","Census Tract 2603.02, Essex County, Massachusetts","ma","140","00","ACSSF","0003718",,,,,"25","009",,,,"260302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3080,2842,80,14,0,0,45,99,3080,3023,2842,68,14,0,0,0,99,57,0,12,0,0,0,45,0,1210,19,52,53,64,52,20,18,46,34,36,116,205,189,134,109,64,84317,84317,83765,,,,,,,,83765,1210,21,1189,96,0,9,24,22,13,11,14,4,107,11,10,0,75,11,892
"25009260401","14000US25009260401","Census Tract 2604.01, Essex County, Massachusetts","Census Tract 2604.01, Essex County, Massachusetts","ma","140","00","ACSSF","0003719",,,,,"25","009",,,,"260401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4088,3651,31,0,220,0,162,24,4088,3672,3428,24,0,220,0,0,0,416,223,7,0,0,0,162,24,1646,25,36,79,70,43,46,67,80,28,116,168,253,177,151,183,125,79727,79727,80764,,,235833,,42801,,43953,78345,1646,19,1627,209,38,4,13,81,70,2,0,0,209,78,34,56,41,0,941
"25009260402","14000US25009260402","Census Tract 2604.02, Essex County, Massachusetts","Census Tract 2604.02, Essex County, Massachusetts","ma","140","00","ACSSF","0003720",,,,,"25","009",,,,"260402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6236,6074,0,0,99,0,48,15,6236,6200,6038,0,0,99,0,48,15,36,36,0,0,0,0,0,0,2430,67,7,40,69,76,80,69,38,82,123,256,375,318,296,300,233,90441,90441,90165,,,130069,,,,160168,89587,2430,15,2415,472,0,0,49,82,112,86,101,43,489,0,256,117,99,17,1235
"25009260500","14000US25009260500","Census Tract 2605, Essex County, Massachusetts","Census Tract 2605, Essex County, Massachusetts","ma","140","00","ACSSF","0003721",,,,,"25","009",,,,"260500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3949,3428,18,12,34,0,372,85,3949,3519,3366,18,12,0,0,38,85,430,62,0,0,34,0,334,0,1384,66,14,18,23,19,16,23,35,45,117,153,256,187,138,178,97,94455,94455,94171,,,,,2762,,5461,94915,1384,21,1363,150,0,0,0,40,58,28,19,5,150,0,79,23,48,0,1104
"25009260600","14000US25009260600","Census Tract 2606, Essex County, Massachusetts","Census Tract 2606, Essex County, Massachusetts","ma","140","00","ACSSF","0003722",,,,,"25","009",,,,"260600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3161,2497,143,0,178,0,184,159,3161,2906,2348,143,0,178,0,78,159,255,149,0,0,0,0,106,0,1266,57,17,30,61,41,8,40,90,60,132,178,241,185,95,21,10,70074,70074,72210,,,58595,,43313,,51432,72169,1266,47,1219,574,28,24,19,64,112,145,153,28,574,0,285,196,83,10,1344
"25009260700","14000US25009260700","Census Tract 2607, Essex County, Massachusetts","Census Tract 2607, Essex County, Massachusetts","ma","140","00","ACSSF","0003723",,,,,"25","009",,,,"260700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4545,4080,41,0,93,0,242,89,4545,4115,3956,0,0,93,0,0,66,430,124,41,0,0,0,242,23,1716,74,47,105,112,88,112,147,94,91,147,175,182,142,106,81,11,48756,48756,52506,,,127365,,27598,,30513,51747,1716,19,1697,640,61,23,49,114,236,150,7,0,662,10,126,415,78,33,1100
"25009260800","14000US25009260800","Census Tract 2608, Essex County, Massachusetts","Census Tract 2608, Essex County, Massachusetts","ma","140","00","ACSSF","0003724",,,,,"25","009",,,,"260800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4945,2934,327,0,10,0,1564,110,4945,3092,2661,327,0,10,0,9,85,1853,273,0,0,0,0,1555,25,1836,208,170,172,123,56,38,75,78,25,186,223,244,120,57,42,18,44610,44610,42905,23490,,,,53958,,64002,41262,1836,126,1710,1240,0,107,154,184,289,260,194,53,1258,52,432,205,507,62,1165
"25009260900","14000US25009260900","Census Tract 2609, Essex County, Massachusetts","Census Tract 2609, Essex County, Massachusetts","ma","140","00","ACSSF","0003725",,,,,"25","009",,,,"260900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5146,3836,286,19,312,0,623,70,5146,4349,3662,286,19,312,0,0,70,797,174,0,0,0,0,623,0,1981,85,117,102,81,99,115,74,35,125,199,181,262,256,145,68,37,55922,55922,55795,79680,,111304,,17963,,36616,55702,1981,129,1852,717,43,168,41,34,112,161,143,15,750,67,257,178,197,51,1179
"25009261000","14000US25009261000","Census Tract 2610, Essex County, Massachusetts","Census Tract 2610, Essex County, Massachusetts","ma","140","00","ACSSF","0003726",,,,,"25","009",,,,"261000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950,3487,288,67,18,0,33,57,3950,3828,3417,288,67,18,0,0,38,122,70,0,0,0,0,33,19,1608,49,59,129,86,47,70,78,73,58,158,180,226,187,111,63,34,57694,57694,57639,51972,74014,,,,,16832,57892,1608,32,1576,710,25,42,74,108,216,173,60,11,741,11,319,206,174,31,1146
"25009261101","14000US25009261101","Census Tract 2611.01, Essex County, Massachusetts","Census Tract 2611.01, Essex County, Massachusetts","ma","140","00","ACSSF","0003727",,,,,"25","009",,,,"261101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4714,4431,161,0,12,0,84,26,4714,4443,4392,13,0,12,0,0,26,271,39,148,0,0,0,84,0,1594,6,26,53,40,12,11,27,17,9,66,113,211,280,241,227,255,117231,117231,117375,21239,,,,,,21753,117666,1594,10,1584,100,0,28,19,24,18,3,0,7,108,10,42,48,0,8,761
"25009261102","14000US25009261102","Census Tract 2611.02, Essex County, Massachusetts","Census Tract 2611.02, Essex County, Massachusetts","ma","140","00","ACSSF","0003728",,,,,"25","009",,,,"261102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4931,4260,159,0,235,0,242,35,4931,4495,4102,123,0,235,0,0,35,436,158,36,0,0,0,242,0,1974,26,33,58,46,63,96,89,106,87,117,302,364,222,162,140,63,70837,70837,70401,73024,,113369,,65343,,65611,70055,1974,21,1953,655,14,89,22,85,259,171,6,9,664,29,347,213,60,15,1136
"25009262100","14000US25009262100","Census Tract 2621, Essex County, Massachusetts","Census Tract 2621, Essex County, Massachusetts","ma","140","00","ACSSF","0003729",,,,,"25","009",,,,"262100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6490,6334,33,0,90,0,0,33,6490,6490,6334,33,0,90,0,0,33,0,0,0,0,0,0,0,0,2310,13,49,49,53,67,89,109,97,69,162,215,333,352,239,217,198,85558,85558,86645,13736,,,,,,,86645,2310,110,2200,273,0,31,26,68,59,34,49,6,314,36,120,100,17,41,1058
"25009263100","14000US25009263100","Census Tract 2631, Essex County, Massachusetts","Census Tract 2631, Essex County, Massachusetts","ma","140","00","ACSSF","0003730",,,,,"25","009",,,,"263100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4312,4312,0,0,0,0,0,0,4312,4248,4248,0,0,0,0,0,0,64,64,0,0,0,0,0,0,1406,17,22,13,16,16,18,36,48,61,63,99,123,138,190,252,293,128641,128641,128641,,,,,,,,127950,1406,10,1396,48,0,24,6,9,9,0,0,0,87,0,20,20,8,39,571
"25009264100","14000US25009264100","Census Tract 2641, Essex County, Massachusetts","Census Tract 2641, Essex County, Massachusetts","ma","140","00","ACSSF","0003731",,,,,"25","009",,,,"264100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6993,6919,0,0,74,0,0,0,6993,6993,6919,0,0,74,0,0,0,0,0,0,0,0,0,0,0,2412,75,140,86,43,27,35,57,24,87,148,179,379,348,293,273,218,93156,93156,93156,,,,,,,,93156,2412,0,2412,363,48,26,5,0,71,88,58,68,414,11,140,47,165,51,1313
"25009265101","14000US25009265101","Census Tract 2651.01, Essex County, Massachusetts","Census Tract 2651.01, Essex County, Massachusetts","ma","140","00","ACSSF","0003732",,,,,"25","009",,,,"265101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3921,3715,180,0,26,0,0,0,3921,3921,3715,180,0,26,0,0,0,0,0,0,0,0,0,0,0,1455,9,41,38,35,50,45,12,24,36,180,114,191,131,148,246,154,91454,91454,88141,,,,,,,,88141,1455,0,1455,159,35,52,12,27,29,4,0,0,177,0,91,52,16,18,523
"25009265102","14000US25009265102","Census Tract 2651.02, Essex County, Massachusetts","Census Tract 2651.02, Essex County, Massachusetts","ma","140","00","ACSSF","0003733",,,,,"25","009",,,,"265102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4590,4580,0,0,0,0,10,0,4590,4497,4497,0,0,0,0,0,0,93,83,0,0,0,0,10,0,1523,26,8,9,5,20,37,37,64,47,71,106,182,200,221,271,218,117448,117448,117448,,,,,,,,117214,1523,0,1523,163,0,0,24,24,26,30,44,16,173,7,98,51,7,10,1313
"25009266100","14000US25009266100","Census Tract 2661, Essex County, Massachusetts","Census Tract 2661, Essex County, Massachusetts","ma","140","00","ACSSF","0003734",,,,,"25","009",,,,"266100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4127,4007,4,0,0,0,62,54,4127,3978,3930,4,0,0,0,0,44,149,77,0,0,0,0,62,10,1445,22,14,61,42,19,31,33,25,19,88,169,227,232,183,107,173,94316,94316,94769,,,,,,,46322,95269,1445,11,1434,272,0,15,42,52,63,55,27,17,295,0,157,14,101,23,1113
"25009266200","14000US25009266200","Census Tract 2662, Essex County, Massachusetts","Census Tract 2662, Essex County, Massachusetts","ma","140","00","ACSSF","0003735",,,,,"25","009",,,,"266200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5476,5343,45,0,0,0,64,24,5476,5350,5230,32,0,0,0,64,24,126,113,13,0,0,0,0,0,2210,65,119,96,59,86,93,34,76,114,191,245,281,285,236,159,72,69162,69162,71440,13510,,,,,30186,,70058,2210,93,2117,774,36,123,88,202,235,82,8,0,774,44,350,194,186,0,976
"25009266300","14000US25009266300","Census Tract 2663, Essex County, Massachusetts","Census Tract 2663, Essex County, Massachusetts","ma","140","00","ACSSF","0003736",,,,,"25","009",,,,"266300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3760,3664,0,0,0,0,0,96,3760,3743,3664,0,0,0,0,0,79,17,0,0,0,0,0,0,17,1608,83,110,53,18,28,57,75,44,40,50,181,247,185,145,131,160,80434,80434,80246,,,,,,147197,,80246,1608,0,1608,479,64,91,36,35,65,78,80,31,479,0,263,132,84,0,1058
"25009266400","14000US25009266400","Census Tract 2664, Essex County, Massachusetts","Census Tract 2664, Essex County, Massachusetts","ma","140","00","ACSSF","0003737",,,,,"25","009",,,,"266400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3140,3042,0,0,0,0,0,98,3140,3125,3042,0,0,0,0,0,83,15,0,0,0,0,0,0,15,1263,69,34,28,39,52,55,54,54,2,107,161,141,136,137,122,72,71451,71451,70687,,,,,,,,70687,1263,0,1263,370,23,18,32,92,122,58,20,5,395,0,197,116,57,25,1001
"25009267101","14000US25009267101","Census Tract 2671.01, Essex County, Massachusetts","Census Tract 2671.01, Essex County, Massachusetts","ma","140","00","ACSSF","0003738",,,,,"25","009",,,,"267101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3656,3632,12,0,0,0,12,0,3656,3624,3612,12,0,0,0,0,0,32,20,0,0,0,0,12,0,1756,109,136,109,76,40,20,71,149,84,87,204,244,150,98,102,77,59623,59623,59623,,,,,,,56307,59674,1756,43,1713,715,61,72,96,99,162,125,51,48,769,27,352,202,134,54,1076
"25009267102","14000US25009267102","Census Tract 2671.02, Essex County, Massachusetts","Census Tract 2671.02, Essex County, Massachusetts","ma","140","00","ACSSF","0003739",,,,,"25","009",,,,"267102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4758,4629,79,14,0,0,24,12,4758,4734,4629,79,14,0,0,0,12,24,0,0,0,0,0,24,0,1917,133,79,90,80,69,63,49,56,80,221,199,237,186,136,157,81,62842,62842,61792,,,,,,,,61792,1917,77,1840,261,0,0,12,33,79,82,50,5,288,0,65,72,124,27,1266
"25009268100","14000US25009268100","Census Tract 2681, Essex County, Massachusetts","Census Tract 2681, Essex County, Massachusetts","ma","140","00","ACSSF","0003740",,,,,"25","009",,,,"268100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2636,2573,0,16,47,0,0,0,2636,2587,2524,0,16,47,0,0,0,49,49,0,0,0,0,0,0,843,5,12,35,19,10,17,7,0,1,38,83,127,125,100,112,152,116560,116560,117382,,,97454,,,,,117382,843,0,843,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,
"25009268200","14000US25009268200","Census Tract 2682, Essex County, Massachusetts","Census Tract 2682, Essex County, Massachusetts","ma","140","00","ACSSF","0003741",,,,,"25","009",,,,"268200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6423,6137,12,0,175,0,47,52,6423,6263,6037,12,0,175,0,0,39,160,100,0,0,0,0,47,13,2572,117,118,86,81,86,72,62,67,57,127,215,300,244,213,343,383,87833,87833,86659,,,,,,,,86659,2572,69,2503,557,26,25,26,94,176,109,69,31,620,0,251,45,261,63,1150
"25009268300","14000US25009268300","Census Tract 2683, Essex County, Massachusetts","Census Tract 2683, Essex County, Massachusetts","ma","140","00","ACSSF","0003742",,,,,"25","009",,,,"268300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3799,3531,0,9,14,0,77,168,3799,3574,3523,0,9,14,0,0,28,225,8,0,0,0,0,77,140,2053,141,92,54,50,58,48,56,117,104,156,237,230,131,102,263,214,70070,70070,66166,,,,,211126,,210435,66450,2053,13,2040,902,49,79,72,154,142,104,185,116,911,9,448,286,134,34,1095
"25009268400","14000US25009268400","Census Tract 2684, Essex County, Massachusetts","Census Tract 2684, Essex County, Massachusetts","ma","140","00","ACSSF","0003743",,,,,"25","009",,,,"268400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4499,4304,62,0,0,0,15,118,4499,4472,4292,62,0,0,0,0,118,27,12,0,0,0,0,15,0,1945,121,74,51,49,90,123,88,31,36,163,129,207,135,121,218,307,77624,77624,72165,257074,,,,,118186,2762,72919,1945,32,1913,535,14,41,19,60,173,122,29,78,565,58,150,66,223,68,1204
"25009269100","14000US25009269100","Census Tract 2691, Essex County, Massachusetts","Census Tract 2691, Essex County, Massachusetts","ma","140","00","ACSSF","0003744",,,,,"25","009",,,,"269100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6885,6722,109,0,30,0,24,0,6885,6850,6711,109,0,30,0,0,0,35,11,0,0,0,0,24,0,2509,111,32,76,49,48,72,57,103,36,215,203,300,209,225,380,393,93215,93215,97551,54389,,276350,,,,,97551,2509,0,2509,446,12,33,34,58,58,65,117,69,512,0,307,36,94,75,1404
"25009270100","14000US25009270100","Census Tract 2701, Essex County, Massachusetts","Census Tract 2701, Essex County, Massachusetts","ma","140","00","ACSSF","0003745",,,,,"25","009",,,,"270100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5726,5615,0,0,111,0,0,0,5726,5691,5580,0,0,111,0,0,0,35,35,0,0,0,0,0,0,2204,18,42,92,92,63,60,68,52,126,121,289,362,200,140,214,264,80589,80589,80641,,,71526,,,,,80404,2204,64,2140,484,41,40,58,51,100,100,71,24,550,63,249,55,117,66,1166
"25017300100","14000US25017300100","Census Tract 3001, Middlesex County, Massachusetts","Census Tract 3001, Middlesex County, Massachusetts","ma","140","00","ACSSF","0003886",,,,,"25","017",,,,"300100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3059,2974,0,0,11,0,19,55,3059,3014,2948,0,0,11,0,0,55,45,26,0,0,0,0,19,0,980,54,34,25,15,34,40,3,6,36,57,119,155,125,112,115,50,87050,87050,88766,,,,,,32241,276350,88527,980,17,963,28,0,3,11,9,2,1,2,0,33,0,11,0,17,5,799
"25017301101","14000US25017301101","Census Tract 3011.01, Middlesex County, Massachusetts","Census Tract 3011.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0003887",,,,,"25","017",,,,"301101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4196,3889,27,14,0,0,164,102,4196,3939,3837,27,14,0,0,0,61,257,52,0,0,0,0,164,41,1453,10,31,49,28,29,37,40,117,39,134,194,254,201,134,97,59,74822,74822,76204,,,,,,,30257,79067,1453,0,1453,244,21,40,31,34,30,32,45,10,244,0,150,62,32,0,930
"25017301102","14000US25017301102","Census Tract 3011.02, Middlesex County, Massachusetts","Census Tract 3011.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0003888",,,,,"25","017",,,,"301102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5323,5277,9,5,22,0,10,0,5323,5274,5238,9,5,22,0,0,0,49,39,0,0,0,0,10,0,1813,52,48,39,39,48,59,70,66,2,77,186,319,241,213,252,101,90712,90712,90228,,,,,,,,90228,1813,9,1804,138,0,0,38,41,21,19,20,0,162,0,41,14,83,24,923
"25017302100","14000US25017302100","Census Tract 3021, Middlesex County, Massachusetts","Census Tract 3021, Middlesex County, Massachusetts","ma","140","00","ACSSF","0003889",,,,,"25","017",,,,"302100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7674,6587,554,22,133,0,142,236,7674,6992,6036,554,22,133,0,11,236,682,551,0,0,0,0,131,0,2397,44,52,50,77,115,124,86,31,61,205,295,384,301,244,234,94,80418,80418,80860,66946,,183772,,,23915,156051,80340,2397,47,2350,502,0,32,71,109,89,24,77,101,534,17,274,76,135,32,1085
"25017302200","14000US25017302200","Census Tract 3022, Middlesex County, Massachusetts","Census Tract 3022, Middlesex County, Massachusetts","ma","140","00","ACSSF","0003890",,,,,"25","017",,,,"302200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,95,0,0,0,0,49,30,174,125,95,0,0,0,0,0,30,49,0,0,0,0,0,49,0,74,24,18,6,0,0,0,0,0,0,0,0,16,10,0,0,0,15133,15133,15133,,,,,,,,15133,74,0,74,74,0,0,13,8,28,25,0,0,74,0,26,0,48,0,1188
